[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth
53,20,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
54,20,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
55,20,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
56,20,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
57,20,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
58,20,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
59,20,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
60,20,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
61,20,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
62,20,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
63,20,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0968287833441804,560,19.827925,8639
64,30,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0874229945264266,161,23.187275,9428
65,30,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.080916377009388,0,30.648275,12782
66,30,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0721021674665623,0,37.7875,15224
67,30,30,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
68,30,40,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
69,30,50,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
70,30,60,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
71,30,70,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
72,30,80,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
73,30,90,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
74,30,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
75,30,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
76,30,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
77,30,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
78,30,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
79,30,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
80,30,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
81,30,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
82,30,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
83,30,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
84,30,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0721021674665623,0,37.7875,15224
85,40,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0800737305560422,134,30.5233,12453
86,40,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0721489137711899,0,37.674625,15422
87,40,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0711674041463226,0,41.255925,15817
88,40,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0676257824108748,0,48.29795,18155
89,40,40,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
90,40,50,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
91,40,60,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
92,40,70,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
93,40,80,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
94,40,90,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
95,40,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
96,40,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
97,40,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
98,40,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
99,40,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
100,40,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
101,40,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
102,40,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
103,40,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
104,40,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
105,40,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0711674041463226,0,41.255925,15817
106,50,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0736957218134799,83,37.31925,14939
107,50,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0753351504953661,0,40.1328,16305
108,50,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0708375973232307,0,46.11675,18161
109,50,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0650167077198161,0,54.3189,21319
110,50,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0602218237248357,0,56.1649,22468
111,50,50,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
112,50,60,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
113,50,70,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
114,50,80,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
115,50,90,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
116,50,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
117,50,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
118,50,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
119,50,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
120,50,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
121,50,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
122,50,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
123,50,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
124,50,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
125,50,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
126,50,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0650167077198161,0,54.3189,21319
127,60,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.072628871119048,61,40.81065,16630
128,60,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0725829193785283,0,48.82855,20256
129,60,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0682594143018603,0,49.708025,18814
130,60,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0628139902375897,0,59.00425,23846
131,60,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0586363146171198,0,60.212175,25105
132,60,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.059649559096648,0,67.562025,27823
133,60,60,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
134,60,70,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
135,60,80,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
136,60,90,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
137,60,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
138,60,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
139,60,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
140,60,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
141,60,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
142,60,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
143,60,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
144,60,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
145,60,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
146,60,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
147,60,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0586363146171198,0,60.212175,25105
148,70,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0739284664722153,57,46.611375,18214
149,70,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.070330370541586,0,47.8543,18660
150,70,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0599673399774348,0,54.6528,23414
151,70,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0613111461291335,0,63.750975,23669
152,70,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0568394962472453,0,69.2855,24520
153,70,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0588197240837631,0,73.104525,28566
154,70,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0551999369031273,0,77.934025,31823
155,70,70,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
156,70,80,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
157,70,90,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
158,70,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
159,70,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
160,70,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
161,70,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
162,70,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
163,70,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
164,70,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
165,70,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
166,70,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
167,70,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
168,70,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0588197240837631,0,73.104525,28566
169,80,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0688279989734697,27,53.1348,21214
170,80,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0698463148204202,0,57.690525,22470
171,80,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0606148256500297,0,61.317425,23873
172,80,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0572697347653286,0,64.91005,26006
173,80,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0545497670531964,0,74.4228,30117
174,80,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.056137089644095,0,80.878325,33007
175,80,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0533547187650323,0,83.985825,34598
176,80,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0532075097644005,0,86.96295,35093
177,80,80,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0533547187650323,0,83.985825,34598
178,80,90,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0533547187650323,0,83.985825,34598
179,80,100,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0533547187650323,0,83.985825,34598
180,80,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0533547187650323,0,83.985825,34598
181,80,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0533547187650323,0,83.985825,34598
182,80,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0533547187650323,0,83.985825,34598
