[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
172,80,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0708630785505732,0,70.1469,29559,-1.985
173,80,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0685105602316263,0,72.914275,28616,-1.535
174,80,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0659635285668343,0,75.83515,30645,-1.715
175,80,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0647320128521055,0,80.766425,31418,-1.975
176,80,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0662390439310838,0,88.2428,35975,-2.635
177,80,80,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
178,80,90,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
179,80,100,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
180,80,110,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
181,80,120,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
182,80,130,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
183,80,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
184,80,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
185,80,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
186,80,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
187,80,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
188,80,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
189,80,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0647320128521055,0,80.766425,31418,-1.975
190,90,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.073180885429749,30,57.506475,22509,-1.465
191,90,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0686521161240165,0,63.46235,24301,-1.44
192,90,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0689692645520041,0,69.0969,26670,-1.68
193,90,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0694398495862416,0,78.423475,32277,-2.29
194,90,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0637247782199687,0,79.066125,31914,-1.71
195,90,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0650628343761208,0,83.89345,35015,-2.095
196,90,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0632380679944706,0,90.48615,33998,-2.145
197,90,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0625867326256383,0,93.35915,36096,-1.855
198,90,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0632489740010343,0,98.886275,37212,-2.15
199,90,90,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
200,90,100,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
201,90,110,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
202,90,120,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
203,90,130,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
204,90,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
205,90,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
206,90,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
207,90,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
208,90,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
209,90,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
210,90,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625867326256383,0,93.35915,36096,-1.855
211,100,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0739213425501366,20,59.778725,23749,-2.005
212,100,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.072975180263522,0,64.232325,25234,-1.875
213,100,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.068054533750751,0,71.419475,29340,-2.14
214,100,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0670889206068916,0,79.027375,31059,-1.68
215,100,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0670024538444694,0,85.22445,34400,-2.08
216,100,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0654276792935098,0,87.2661,33722,-2.205
217,100,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0639084800187194,0,94.172,37752,-2.03
218,100,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0639403805778734,0,98.505325,38612,-2.255
219,100,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0629484029106539,0,105.754275,42428,-2.765
220,100,90,color-agents-by-decile,linear-collection,dynamic,400,1000,0.06272718662478,0,111.2679,44755,-2.305
221,100,100,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
222,100,110,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
223,100,120,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
224,100,130,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
225,100,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
226,100,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
227,100,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
228,100,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
229,100,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
230,100,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
231,100,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629484029106539,0,105.754275,42428,-2.765
232,110,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0703437191624698,17,71.077925,28079,-1.495
233,110,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0722918606426221,0,71.848475,29198,-1.6
234,110,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.067179586965111,0,77.6008,31048,-1.585
235,110,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0689879738412269,0,86.68105,34698,-1.82
236,110,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0647597818591666,0,87.883525,34057,-2.085
237,110,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0645178775227859,0,98.827125,38420,-2.07
238,110,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0639951270086911,0,98.71565,39196,-2.17
239,110,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0625130359453819,0,102.784,40820,-1.86
240,110,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0597070142740014,0,108.838275,44344,-1.995
241,110,90,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0629830828581864,0,115.192225,46709,-2.67
242,110,100,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0617366178014576,0,121.974125,49345,-2.75
243,110,110,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
244,110,120,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
245,110,130,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
246,110,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
247,110,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
248,110,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
249,110,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
250,110,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
251,110,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
252,110,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0629830828581864,0,115.192225,46709,-2.67
253,120,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0735343317548161,13,73.514775,29408,-1.76
254,120,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0676209936896402,0,79.248975,32304,-1.84
255,120,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0693265720866536,0,82.423425,31925,-1.765
256,120,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0645172491458154,0,89.301575,35182,-1.65
257,120,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0643613025783658,0,93.327,37140,-2.125
258,120,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0635519396469434,0,98.567025,38636,-1.95
259,120,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0627821291285613,0,105.1074,42534,-1.97
260,120,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.06268927882377,0,108.13355,43350,-2.25
261,120,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0617110076015036,0,116.439025,46658,-3.19
