[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
165,70,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0502623926852173,0,75.073525,29874,-2.86
166,70,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0502623926852173,0,75.073525,29874,-2.86
167,70,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0502623926852173,0,75.073525,29874,-2.86
168,70,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0502623926852173,0,75.073525,29874,-2.86
169,80,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0582655648204688,40,52.45865,19849,-2.045
170,80,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.057705635165272,0,55.263775,23629,-2.175
171,80,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0533705726393748,0,60.98715,24825,-2.365
172,80,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0497263439560906,0,68.70995,27631,-2.275
173,80,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0512729213127749,0,72.631925,29284,-2.825
174,80,50,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0489434237584862,0,78.812075,30877,-2.7
175,80,60,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0472253954983127,0,83.705325,34034,-2.765
176,80,70,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0490616923870929,0,90.737625,36974,-3.38
177,80,80,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
178,80,90,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
179,80,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
180,80,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
181,80,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
182,80,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
183,80,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
184,80,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
185,80,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
186,80,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
187,80,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
188,80,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
