[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
406,190,60,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0583094670593945,0,139.512525,55674,0.07
407,190,70,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0548629585250983,0,141.1191,56173,0.17
408,190,80,color-agents-by-decile,uniform-collection,UBI,400,1000,0.051037412371997,0,150.864425,62101,0.24
409,190,90,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0471636715062677,0,155.0472,60607,0.155
410,190,100,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0452230757891989,0,154.216725,62266,0.33
411,190,110,color-agents-by-decile,uniform-collection,UBI,400,1000,0.041459339064144,0,160.53635,63983,0.08
412,190,120,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0386761310460247,0,168.591425,67392,0.03
413,190,130,color-agents-by-decile,uniform-collection,UBI,400,1000,0.036656558506999,0,171.24215,69464,0.22
414,190,140,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0340875155465949,0,173.27965,69864,0.34
415,190,150,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0311412751644348,0,181.91505,73066,0.26
416,190,160,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0314482857978599,0,185.5507,73190,0.11
417,190,170,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0316489235300913,0,196.4148,77861,0.05
418,190,180,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0288546336051215,0,194.095825,76293,0.17
419,190,190,color-agents-by-decile,uniform-collection,UBI,400,0,0.0316489235300913,0,196.4148,77861,0.05
420,190,200,color-agents-by-decile,uniform-collection,UBI,400,0,0.0316489235300913,0,196.4148,77861,0.05
421,200,0,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0898518733796891,2,112.633475,45385,0.095
422,200,10,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0817198292136369,0,117.275325,46257,-0.005
423,200,20,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0763440439663631,0,122.101675,50739,0.2
424,200,30,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0711591154105992,0,127.7608,52226,0.105
425,200,40,color-agents-by-decile,uniform-collection,UBI,400,1000,0.067951336907472,0,133.09215,51655,0.055
426,200,50,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0611384290325612,0,139.500225,55409,0.04
427,200,60,color-agents-by-decile,uniform-collection,UBI,400,1000,0.05690414748342,0,143.6085,57542,0.32
428,200,70,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0542775516258625,0,146.047175,58586,0.12
429,200,80,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0501779783287973,0,158.16985,63206,0.01
430,200,90,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0471695044399645,0,160.935075,63862,0.2
431,200,100,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0440426187819029,0,160.895075,65759,0.14
432,200,110,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0411873090603483,0,166.9768,66893,0.1
433,200,120,color-agents-by-decile,uniform-collection,UBI,400,1000,0.03860010166759,0,171.50215,68470,0.15
434,200,130,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0351851590728185,0,179.279475,71795,0.1
435,200,140,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0340886883390066,0,181.657775,72528,0.21
436,200,150,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0321386236595378,0,184.5837,75492,0.225
437,200,160,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0302374385038122,0,191.4633,76900,0.21
438,200,170,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0293325199110865,0,199.2126,79592,0.06
439,200,180,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0298576481492076,0,206.429675,81676,0.03
440,200,190,color-agents-by-decile,uniform-collection,UBI,400,1000,0.0273310684020313,0,210.9117,84630,0.23
441,200,200,color-agents-by-decile,uniform-collection,UBI,400,0,0.0298576481492076,0,206.429675,81676,0.03
