[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
232,110,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0615247791531107,30,68.293625,26377,-1.49
233,110,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0587546397210786,0,72.361825,28695,-1.745
234,110,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0563517456306364,0,79.355175,32693,-1.585
235,110,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0569000056421515,0,81.0685,32287,-1.87
236,110,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.053571426381739,0,89.7745,35188,-1.72
237,110,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.051041496572161,0,91.026475,35895,-1.975
238,110,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0522143071992902,0,98.4921,39037,-2.415
239,110,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0512508659684648,0,102.8609,39236,-2.17
240,110,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0450872083368826,0,107.6524,43223,-2.13
241,110,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0455290268457434,0,114.12585,45538,-1.99
242,110,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0470754808573142,0,121.2663,48467,-2.57
243,110,110,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
244,110,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
245,110,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
246,110,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
247,110,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
248,110,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
249,110,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
250,110,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
251,110,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
252,110,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0455290268457434,0,114.12585,45538,-1.99
253,120,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0656173090959066,20,73.234225,29212,-1.595
254,120,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0569572978644216,0,76.85985,30163,-1.585
255,120,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.055785292525425,0,82.602825,33645,-2.18
256,120,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0546920754223977,0,85.61575,34348,-1.99
257,120,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0528439605494286,0,95.2208,37032,-2.225
258,120,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0511364683470356,0,99.946725,38947,-2.135
259,120,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0490159814009903,0,104.741975,41945,-2.515
260,120,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0464037082038228,0,109.65925,45025,-2.31
261,120,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0463917107463801,0,113.55795,45708,-2.26
262,120,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0474985675470011,0,119.148,47537,-1.805
263,120,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0429746101961136,0,124.23735,49828,-2.41
264,120,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0437788183435965,0,129.412275,52055,-2.95
265,120,120,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
266,120,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
267,120,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
268,120,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
269,120,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
270,120,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
271,120,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
272,120,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
273,120,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0429746101961136,0,124.23735,49828,-2.41
274,130,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0603711560304628,21,76.033775,31318,-1.415
275,130,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.056011292509711,0,84.9405,33116,-1.875
276,130,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0571701892291651,0,88.4609,34494,-2.245
277,130,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0545420924560765,0,90.808325,36742,-1.965
278,130,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0507006820618309,0,95.263225,38451,-2.115
279,130,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0518917604147708,0,102.245175,41359,-2.385
280,130,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0500353585206246,0,108.3839,43283,-2.755
281,130,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0487983853743593,0,114.5235,44554,-2.86
282,130,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0444882497268665,0,121.620625,47475,-2.58
283,130,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0420712380808114,0,127.2363,50901,-1.985
284,130,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0456875010322135,0,127.792625,50779,-3
285,130,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0443978087046351,0,133.071375,53984,-2.44
286,130,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0433668584117815,0,138.584375,55136,-2.075
287,130,130,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
288,130,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
289,130,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
290,130,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
291,130,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
292,130,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
293,130,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
294,130,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0443978087046351,0,133.071375,53984,-2.44
295,140,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0602911269044432,7,82.97495,33307,-2.21
296,140,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0578321030853858,0,88.287825,34331,-1.415
297,140,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0554906668335973,0,93.37405,38593,-2.105
298,140,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0514109549946113,0,97.486325,39537,-1.68
299,140,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0536488897708734,0,103.523825,40064,-2.22
300,140,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0515587064307936,0,110.352125,45056,-2.255
301,140,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0486247754271359,0,111.830625,43544,-3.075
302,140,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0475565594266483,0,118.545925,47675,-2.67
303,140,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0477899677844215,0,124.290875,50197,-2.945
304,140,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0420824441902775,0,128.117825,51646,-2.565
305,140,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0455220579699303,0,132.071375,53865,-2.75
306,140,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0460663743911088,0,137.62195,55647,-2.72
307,140,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0437807087911786,0,144.933925,57154,-2.615
308,140,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0423929865943867,0,149.9281,60612,-2.225
309,140,140,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
310,140,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
311,140,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
312,140,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
313,140,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
314,140,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
315,140,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0437807087911786,0,144.933925,57154,-2.615
316,150,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0592956166687292,11,88.91675,34537,-2.05
317,150,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0587025195596075,0,93.605575,37792,-1.665
318,150,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0523970825491212,0,99.661325,39650,-1.915
319,150,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0542042448166692,0,104.302325,42017,-2.855
320,150,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0487782718272454,0,107.474025,42564,-1.85
321,150,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0507698590940254,0,114.755275,45439,-2.15
322,150,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0457428556685789,0,121.349525,47888,-2.7
323,150,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0442019436648106,0,122.58325,49580,-1.95
324,150,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0419549167386241,0,128.671575,51428,-2.205
325,150,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0443475730922222,0,135.91835,54702,-2.38
326,150,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0450479243526154,0,136.912125,56518,-2.82
327,150,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0443803408215084,0,145.0958,59003,-2.155
328,150,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0414886630549312,0,147.283075,58554,-3.16
329,150,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0404580125760962,0,154.84725,61810,-2.5
330,150,140,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0411963869804814,0,161.066,64856,-2.81
331,150,150,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0404580125760962,0,154.84725,61810,-2.5
332,150,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0404580125760962,0,154.84725,61810,-2.5
333,150,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0404580125760962,0,154.84725,61810,-2.5
334,150,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0404580125760962,0,154.84725,61810,-2.5
335,150,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0404580125760962,0,154.84725,61810,-2.5
336,150,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0404580125760962,0,154.84725,61810,-2.5
337,160,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0593680153667151,13,90.270625,36189,-2.225
338,160,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0582851254788168,0,98.73805,39749,-2.04
339,160,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0535961040540896,0,102.3377,40848,-2.365
340,160,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.050253238984781,0,107.8422,43852,-2.22
341,160,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0497368950459088,0,115.4815,46309,-2.33
342,160,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0497568769546417,0,119.962175,48550,-2.02
343,160,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0465333823791387,0,121.380475,48791,-2.425
344,160,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0420627336627423,0,128.856225,52201,-1.99
345,160,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0421355019921659,0,136.4207,53854,-2.555
346,160,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.043081387008786,0,138.06115,56004,-2.645
347,160,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0429987562452231,0,144.741575,57508,-3.15
348,160,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.041670411223235,0,151.19515,61386,-2.925
349,160,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0433708290080891,0,155.8995,60330,-2.86
350,160,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.037380201214713,0,159.749625,64020,-2.665
351,160,140,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0378567087325402,0,166.208425,66644,-2.875
352,160,150,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0437194113771625,0,167.331375,65690,-2.69
353,160,160,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0378567087325402,0,166.208425,66644,-2.875
354,160,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0378567087325402,0,166.208425,66644,-2.875
355,160,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0378567087325402,0,166.208425,66644,-2.875
356,160,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0378567087325402,0,166.208425,66644,-2.875
357,160,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0378567087325402,0,166.208425,66644,-2.875
358,170,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0604359221763314,19,95.3797250000001,38341,-1.9
359,170,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0558650809675207,0,104.621675,42771,-1.705
360,170,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.056286419012735,0,104.499575,43270,-1.82
361,170,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0498582649102776,0,111.051925,44075,-2.18
362,170,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0479476802661687,0,116.306175,45861,-1.77
363,170,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0461401052574694,0,128.45165,50626,-2.685
364,170,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0474316697715862,0,128.505825,52140,-2.195
365,170,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0471680243860432,0,132.9425,53449,-2.985
366,170,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0436850865676937,0,138.135125,54256,-1.9
367,170,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0418563703422324,0,141.9494,58299,-2.59
368,170,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0441642222501086,0,150.62905,59638,-2.765
369,170,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0419363685273668,0,150.78405,60778,-2.89
370,170,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0402760117931585,0,160.224275,64208,-2.41
371,170,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0426332333802058,0,165.49755,67478,-3.83
372,170,140,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0418901642778887,0,170.76745,67386,-3.255
373,170,150,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0395437089046209,0,175.815575,70811,-3.32
374,170,160,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.039833246952403,0,180.3282,71530,-3.49
375,170,170,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0395437089046209,0,175.815575,70811,-3.32
376,170,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0395437089046209,0,175.815575,70811,-3.32
377,170,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0395437089046209,0,175.815575,70811,-3.32
378,170,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0395437089046209,0,175.815575,70811,-3.32
379,180,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.055506318077587,5,104.12435,42794,-2.265
380,180,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0558875363532113,0,107.8614,44056,-1.785
381,180,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0531550966155618,0,111.72405,45783,-1.97
382,180,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0519112848828677,0,118.178125,47560,-2.145
383,180,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0503943673406789,0,124.68515,51023,-2.87
384,180,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0488512471491526,0,130.146675,52869,-2.195
385,180,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0481594705881862,0,134.736025,54635,-3.44
386,180,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0447145923998245,0,139.1396,55146,-2.23
387,180,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0454044973155725,0,142.83345,58096,-2.445
388,180,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0443397765804156,0,150.0596,60406,-2.765
389,180,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0431489023591466,0,152.883625,62026,-2.13
390,180,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0404764973207754,0,159.4732,64357,-2.065
391,180,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0404138663568698,0,164.01655,64498,-2.78
392,180,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0404267052241481,0,168.6706,67346,-2.565
393,180,140,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0386662582605281,0,173.914375,70947,-3.105
394,180,150,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0375313042358088,0,180.46445,71412,-2.83
395,180,160,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0365379086425756,0,183.54165,72967,-3.43
396,180,170,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0354687649433206,0,188.2181,75827,-2.905
397,180,180,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0365379086425756,0,183.54165,72967,-3.43
398,180,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0365379086425756,0,183.54165,72967,-3.43
399,180,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0365379086425756,0,183.54165,72967,-3.43
400,190,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0585103043965971,8,106.49615,41875,-2.18
401,190,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0549305462092374,0,113.176925,45837,-2.665
402,190,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0542256019714447,0,117.212425,47384,-1.265
403,190,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0509149183207563,0,123.3192,49687,-2.915
404,190,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0488166605487841,0,129.579625,52369,-2.38
405,190,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0480272227813758,0,138.14345,55166,-2.665
406,190,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0453134937169221,0,139.43865,56183,-2.62
407,190,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0446712497765994,0,138.33015,55023,-2.96
408,190,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.045485170995127,0,146.2526,60308,-1.965
409,190,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0430152695802219,0,153.75125,62292,-2.365
410,190,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0402536523621241,0,160.2123,64530,-2.29
411,190,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0423423242560175,0,163.289375,65631,-3.5
412,190,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0396732706983268,0,170.7162,68325,-2.465
413,190,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0395495543314158,0,172.379725,69421,-2.705
414,190,140,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0386444521293284,0,182.66235,74126,-2.705
415,190,150,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0376924887481094,0,185.3651,73000,-3.35
416,190,160,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.038362179426456,0,188.397075,75295,-3.325
417,190,170,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0395859679590289,0,192.733525,78508,-3.51
418,190,180,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0391796480103156,0,198.25535,79048,-2.97
419,190,190,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0395859679590289,0,192.733525,78508,-3.51
420,190,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0395859679590289,0,192.733525,78508,-3.51
421,200,0,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0547186824288526,8,112.60725,45602,-1.985
422,200,10,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0547981063890393,0,120.13475,48512,-2.625
423,200,20,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0485617422628081,0,127.469675,49896,-2.23
424,200,30,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0504835211547299,0,128.6621,52575,-2.49
425,200,40,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0478545866852151,0,134.142125,53773,-2.075
426,200,50,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0483853190950797,0,137.020725,54860,-3.165
427,200,60,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0465812020084467,0,143.77735,56570,-2.41
428,200,70,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0459864042504558,0,152.214475,61692,-2.94
429,200,80,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0434063944536526,0,153.905525,60296,-3.125
430,200,90,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0421038878664019,0,160.28665,63578,-2.84
431,200,100,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.040350062519015,0,163.89975,65105,-2.875
432,200,110,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0382702006886944,0,168.78165,66439,-3.65
433,200,120,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0423680696580565,0,173.63925,69894,-2.74
434,200,130,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0421163384915321,0,180.230325,72782,-3.73
435,200,140,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0396201386043995,0,184.28865,74635,-2.35
436,200,150,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0398293130780738,0,190.336775,75514,-2.73
437,200,160,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0379286613695604,0,196.61495,80488,-3.085
438,200,170,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0381930797533754,0,199.948425,80426,-3.025
439,200,180,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0385264476497914,0,203.151175,84030,-3.705
440,200,190,color-agents-by-decile,dynamic-collection,dynamic,400,1000,0.0366502906200841,0,208.407775,83231,-3.625
441,200,200,color-agents-by-decile,dynamic-collection,dynamic,400,0,0.0385264476497914,0,203.151175,84030,-3.705
