[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
162,70,140,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
163,70,150,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
164,70,160,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
165,70,170,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
166,70,180,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
167,70,190,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
168,70,200,color-agents-by-decile,dynamic-collection,UBI,400,0,0.040140919697437,0,73.0663,28283,0.55
169,80,0,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0624711231254894,6,55.028125,20080,0.465
170,80,10,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0557121764461883,0,58.1921,22982,0.425
171,80,20,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0521064095089454,0,65.402125,25764,0.53
172,80,30,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0470822472935559,0,69.286,28182,0.49
173,80,40,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0473834310459365,0,72.455175,28949,0.435
174,80,50,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0403188876189475,0,79.37025,31388,0.255
175,80,60,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0445925970940493,0,86.33875,35050,0.305
176,80,70,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0395819943199525,0,91.377,36207,0.435
177,80,80,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
178,80,90,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
179,80,100,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
180,80,110,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
181,80,120,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
182,80,130,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
183,80,140,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
184,80,150,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
185,80,160,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
186,80,170,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
187,80,180,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
188,80,190,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
189,80,200,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0445925970940493,0,86.33875,35050,0.305
190,90,0,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0586260850674905,6,60.884825,24291,0.645
191,90,10,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0522602612761055,0,65.287525,24810,0.435
192,90,20,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.049524005744727,0,68.44425,28374,0.575
193,90,30,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0472967783056398,0,71.496875,27892,0.415
194,90,40,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.044615598345861,0,79.2003,31814,0.64
195,90,50,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0419270396595912,0,83.60205,34463,0.27
196,90,60,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0403934213226951,0,92.4739,36513,0.585
197,90,70,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0391614785061728,0,93.01175,37265,0.345
198,90,80,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0411916910943129,0,101.528475,39663,0.27
199,90,90,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
200,90,100,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
201,90,110,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
202,90,120,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
203,90,130,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
204,90,140,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
205,90,150,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
206,90,160,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
207,90,170,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
208,90,180,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
209,90,190,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
210,90,200,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0391614785061728,0,93.01175,37265,0.345
211,100,0,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0565109310418171,6,66.125175,25817,0.46
212,100,10,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0567174117891919,0,68.82785,28996,0.625
213,100,20,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0491480810746747,0,73.2126,29730,0.43
214,100,30,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0458733992390013,0,80.453725,33203,0.505
215,100,40,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0452678168232043,0,85.31435,32930,0.295
216,100,50,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0464990155520247,0,89.70355,36783,0.64
217,100,60,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0421098863369109,0,95.464475,38597,0.435
218,100,70,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0381618436276031,0,103.67205,41720,0.495
219,100,80,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0377235467806875,0,102.533425,41333,0.09
220,100,90,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0392125310110235,0,109.88635,44203,0.33
221,100,100,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
222,100,110,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
223,100,120,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
224,100,130,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
225,100,140,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
226,100,150,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
227,100,160,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
228,100,170,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
229,100,180,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
230,100,190,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
231,100,200,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0377235467806875,0,102.533425,41333,0.09
232,110,0,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0592271956890419,7,67.8415,27437,0.405
233,110,10,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0559665427927199,0,70.05355,28533,0.55
234,110,20,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0497870130568988,0,79.31025,31578,0.4
235,110,30,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0490003500612547,0,87.7028,34064,0.48
236,110,40,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.046974280967134,0,88.787675,35006,0.56
237,110,50,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0425827482370315,0,92.976775,36839,0.495
238,110,60,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0433121213570773,0,99.289725,39685,0.48
239,110,70,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.03929949162509,0,104.16385,40382,0.435
240,110,80,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0394165815853806,0,109.151025,43682,0.43
241,110,90,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0387026088657633,0,115.4964,46316,0.235
242,110,100,color-agents-by-decile,dynamic-collection,UBI,400,1000,0.0363714178262057,0,121.418625,50340,0.59
243,110,110,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
244,110,120,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
245,110,130,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
246,110,140,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
247,110,150,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
248,110,160,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
249,110,170,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
250,110,180,color-agents-by-decile,dynamic-collection,UBI,400,0,0.0387026088657633,0,115.4964,46316,0.235
