maximum-sugar-endowment,minimum-sugar-endowment,taxation,redistribution,avg-gini,starvation,avg-wealth,total-wealth,avg-diff,etiqueta
164,16,uniform-collection,uniform,0.322552178658852,5487,51.679845,19924,2.461075,4.0
165,16,uniform-collection,uniform,0.319152646688871,5420,52.225595,21182,2.426065,4.0
166,16,uniform-collection,uniform,0.313196617042958,5283,52.37609,20831,2.39691,4.0
167,16,uniform-collection,uniform,0.316987750506803,5191,53.014025,19459,2.424275,4.0
168,16,uniform-collection,uniform,0.317210986676733,5153,53.198615,20967,2.473,4.0
169,16,uniform-collection,uniform,0.314215011235394,5336,52.96999,21612,2.4536,4.0
170,16,uniform-collection,uniform,0.316926159508938,5150,53.471425,21524,2.484905,4.0
171,16,uniform-collection,uniform,0.318347389218833,5129,53.571885,21347,2.46147,4.0
172,16,uniform-collection,uniform,0.319234808217864,5121,53.709585,21595,2.54528,4.0
173,16,uniform-collection,uniform,0.316555378408026,5074,54.586035,22627,2.552915,4.0
174,16,uniform-collection,uniform,0.316119202361257,5065,54.25757,21888,2.514965,4.0
175,16,uniform-collection,uniform,0.318781436080117,5123,54.425065,22641,2.54552,4.0
176,16,uniform-collection,uniform,0.325132237616932,4867,54.242235,21680,2.593645,4.0
177,16,uniform-collection,uniform,0.320521108235937,4992,54.262235,21546,2.561335,4.0
178,16,uniform-collection,uniform,0.323345999616616,5012,55.0813,21592,2.59238,4.0
179,16,uniform-collection,uniform,0.319891297502271,4954,55.10833,22612,2.598195,4.0
180,16,uniform-collection,uniform,0.322173865590836,5015,55.1543,21751,2.62337,4.0
181,16,uniform-collection,uniform,0.324102431681038,4913,55.50004,22137,2.66935,4.0
182,16,uniform-collection,uniform,0.322905404655306,5006,55.57082,21396,2.660005,4.0
183,16,uniform-collection,uniform,0.324006108896231,4952,55.556205,22050,2.658285,4.0
184,16,uniform-collection,uniform,0.322352597804209,4899,56.248455,22949,2.67644,4.0
185,16,uniform-collection,uniform,0.325041649842056,4972,56.04338,21551,2.711645,4.0
186,16,uniform-collection,uniform,0.327026983995378,4849,56.152515,22736,2.734225,4.0
187,16,uniform-collection,uniform,0.326054320923104,4827,55.399995,21516,2.6904,4.0
188,16,uniform-collection,uniform,0.326401245379337,4911,56.333245,23334,2.76205,4.0
189,16,uniform-collection,uniform,0.324990165883939,4945,56.48566,21899,2.76831,4.0
190,16,uniform-collection,uniform,0.327391103032851,4802,56.876145,23516,2.80727,4.0
191,16,uniform-collection,uniform,0.329567764719128,4847,56.447235,24181,2.80485,4.0
192,16,uniform-collection,uniform,0.330915751694871,4873,56.999105,23080,2.862405,4.0
193,16,uniform-collection,uniform,0.329101403427611,4645,57.592475,22900,2.844155,4.0
194,16,uniform-collection,uniform,0.330693514084054,4866,57.4902699999999,22975,2.856245,4.0
195,16,uniform-collection,uniform,0.328027860315667,4858,58.06741,23266,2.9046,4.0
196,16,uniform-collection,uniform,0.332868311680139,4744,57.98322,23260,2.932825,4.0
197,16,uniform-collection,uniform,0.334820089540518,4717,58.306345,23561,2.950495,4.0
198,16,uniform-collection,uniform,0.333034141181138,4759,58.3013700000001,23482,2.95453,4.0
199,16,uniform-collection,uniform,0.330194223688543,4843,58.63621,24540,2.928085,4.0
200,16,uniform-collection,uniform,0.335316769734273,4855,58.142065,22163,2.96623,4.0
18,17,uniform-collection,uniform,0.280903114384331,27072,19.505675,8041,0.733975,4.0
19,17,uniform-collection,uniform,0.272734897117695,27162,19.62004,7844,0.73771,4.0
20,17,uniform-collection,uniform,0.272369740072675,26524,19.4612,7962,0.733115,4.0
21,17,uniform-collection,uniform,0.268439569032893,26326,19.94066,7977,0.72684,4.0
22,17,uniform-collection,uniform,0.274636238574524,26258,19.805025,8109,0.76464,4.0
23,17,uniform-collection,uniform,0.275504442406364,26315,20.065015,8117,0.77661,4.0
24,17,uniform-collection,uniform,0.270590676714954,25972,20.333985,7869,0.754580000000001,4.0
25,17,uniform-collection,uniform,0.273644550521886,25961,20.29123,7926,0.778005,4.0
26,17,uniform-collection,uniform,0.278275281060961,26022,20.60246,8297,0.820415,4.0
27,17,uniform-collection,uniform,0.272939633919489,25554,20.76632,8393,0.80842,4.0
28,17,uniform-collection,uniform,0.278598635268071,25386,20.82806,8388,0.826240000000001,4.0
29,17,uniform-collection,uniform,0.274288732242789,25258,21.04405,8329,0.83729,4.0
30,17,uniform-collection,uniform,0.278255524338489,25090,21.258495,8485,0.862835000000001,4.0
31,17,uniform-collection,uniform,0.276783331510584,25029,21.33037,9033,0.867540000000001,4.0
32,17,uniform-collection,uniform,0.280434156997403,24660,21.72973,8614,0.89694,4.0
33,17,uniform-collection,uniform,0.276215703950917,24265,21.6831000000001,8755,0.879140000000001,4.0
34,17,uniform-collection,uniform,0.279991643566903,24710,21.73701,8782,0.91835,4.0
35,17,uniform-collection,uniform,0.275064642777773,24356,22.32254,9055,0.89386,4.0
36,17,uniform-collection,uniform,0.279436281351719,24185,22.278285,8994,0.933795,4.0
37,17,uniform-collection,uniform,0.277005038611155,24038,22.521,8867,0.94061,4.0
38,17,uniform-collection,uniform,0.281804834439377,24146,22.46767,9234,0.956935000000001,4.0
39,17,uniform-collection,uniform,0.281280549790828,23938,23.18258,9293,0.96517,4.0
40,17,uniform-collection,uniform,0.280645549361589,23546,23.255795,9300,0.989745000000001,4.0
41,17,uniform-collection,uniform,0.27750270107956,23445,23.343605,9181,0.97526,4.0
42,17,uniform-collection,uniform,0.278655595959957,23259,23.53618,9174,0.99529,4.0
43,17,uniform-collection,uniform,0.280329805543264,23001,23.66286,9330,1.00429,4.0
44,17,uniform-collection,uniform,0.280965268623182,23249,23.8504,9559,1.02497,4.0
45,17,uniform-collection,uniform,0.280550298523724,23029,24.294315,9582,1.06469,4.0
46,17,uniform-collection,uniform,0.280849627154155,22810,24.134115,9815,1.041695,4.0
47,17,uniform-collection,uniform,0.280133938219721,22525,24.59632,9795,1.06704,4.0
48,17,uniform-collection,uniform,0.280430343840094,22890,24.529525,9942,1.077535,4.0
49,17,uniform-collection,uniform,0.28373748304605,22428,24.584265,9580,1.07914,4.0
50,17,uniform-collection,uniform,0.282879715763413,22796,25.10039,10217,1.128585,4.0
51,17,uniform-collection,uniform,0.284914955909212,22478,25.055225,9702,1.15032,4.0
52,17,uniform-collection,uniform,0.285849786132106,22378,25.09285,10468,1.164995,4.0
53,17,uniform-collection,uniform,0.286398629713591,22193,25.62055,10474,1.180125,4.0
54,17,uniform-collection,uniform,0.286363453020914,22243,25.5042,10287,1.18923,4.0
55,17,uniform-collection,uniform,0.285983530484321,22076,25.94441,10131,1.179405,4.0
56,17,uniform-collection,uniform,0.287046555268018,22029,26.333735,10681,1.236135,4.0
57,17,uniform-collection,uniform,0.290291384116545,21747,26.086955,10507,1.23022,4.0
58,17,uniform-collection,uniform,0.292142070037072,21760,26.50365,10597,1.277125,4.0
59,17,uniform-collection,uniform,0.290088656453494,21837,26.550495,10750,1.294485,4.0
60,17,uniform-collection,uniform,0.291456935422516,21621,27.10269,10824,1.28956,4.0
61,17,uniform-collection,uniform,0.2956277208031,21431,26.840455,11236,1.322245,4.0
62,17,uniform-collection,uniform,0.294932702065713,21561,27.210205,10685,1.331425,4.0
63,17,uniform-collection,uniform,0.298553928673048,21527,26.989505,10859,1.335235,4.0
64,17,uniform-collection,uniform,0.296026469806854,21414,27.79661,10868,1.36117,4.0
65,17,uniform-collection,uniform,0.297254290630856,21182,27.87037,10911,1.354645,4.0
66,17,uniform-collection,uniform,0.299954036220703,21021,27.75831,11031,1.374525,4.0
67,17,uniform-collection,uniform,0.300576774941976,21021,28.38219,11559,1.423265,4.0
68,17,uniform-collection,uniform,0.297698522965173,20666,28.56163,11770,1.395215,4.0
69,17,uniform-collection,uniform,0.303049823832024,20857,28.52479,11962,1.439035,4.0
70,17,uniform-collection,uniform,0.303419459871582,20759,28.629015,11470,1.48496,4.0
71,17,uniform-collection,uniform,0.303639724217568,20703,28.81325,11295,1.4723,4.0
72,17,uniform-collection,uniform,0.296714184152588,20452,29.96619,11287,1.496735,4.0
73,17,uniform-collection,uniform,0.303162696760446,20233,29.51757,12821,1.519915,4.0
74,17,uniform-collection,uniform,0.305827916234525,20054,29.49551,12044,1.55697,4.0
75,17,uniform-collection,uniform,0.306449812361568,19946,30.070635,12296,1.55884,4.0
76,17,uniform-collection,uniform,0.308175305192632,19486,30.119875,11383,1.57959,4.0
77,17,uniform-collection,uniform,0.30134279420345,18928,30.72368,12773,1.58628,4.0
78,17,uniform-collection,uniform,0.306162377265777,18762,30.878015,12042,1.643095,4.0
79,17,uniform-collection,uniform,0.303678259192035,18161,31.5457,13181,1.648985,4.0
80,17,uniform-collection,uniform,0.307144443994051,18078,31.39722,12020,1.66719,4.0
81,17,uniform-collection,uniform,0.306096897798619,18310,31.780175,12594,1.694405,4.0
82,17,uniform-collection,uniform,0.301176612733092,17436,32.82612,13307,1.686225,4.0
83,17,uniform-collection,uniform,0.306143885461557,17552,32.35591,13171,1.718145,4.0
84,17,uniform-collection,uniform,0.302163708661551,17034,33.419245,13319,1.70931,4.0
85,17,uniform-collection,uniform,0.307341298741563,16972,32.95993,13879,1.764845,4.0
86,17,uniform-collection,uniform,0.305219202050531,16721,33.78639,13545,1.754945,4.0
87,17,uniform-collection,uniform,0.308312411689826,16124,33.65164,13419,1.779395,4.0
88,17,uniform-collection,uniform,0.305362986977918,16177,33.89387,12878,1.778805,4.0
89,17,uniform-collection,uniform,0.31027083620613,16182,33.78035,13645,1.82488,4.0
90,17,uniform-collection,uniform,0.311115377037512,15813,33.770285,13879,1.796735,4.0
91,17,uniform-collection,uniform,0.307080448550533,15665,34.417735,13804,1.835125,4.0
92,17,uniform-collection,uniform,0.310956142866054,15553,34.259055,13654,1.85921,4.0
93,17,uniform-collection,uniform,0.313416843461694,15580,34.61452,13984,1.911265,4.0
94,17,uniform-collection,uniform,0.306635002052178,15300,35.131145,13262,1.862505,4.0
95,17,uniform-collection,uniform,0.30699280964909,15094,35.77832,14531,1.870865,4.0
96,17,uniform-collection,uniform,0.30897890052972,14859,35.709565,13616,1.88354,4.0
97,17,uniform-collection,uniform,0.309172370557561,14851,35.56532,13928,1.8883,4.0
98,17,uniform-collection,uniform,0.31164552770224,14596,36.39993,15065,1.91398,4.0
99,17,uniform-collection,uniform,0.311945204483789,14302,36.12037,14472,1.953155,4.0
100,17,uniform-collection,uniform,0.31638582039761,14095,36.492815,14084,1.97754,4.0
101,17,uniform-collection,uniform,0.308967309416135,13652,37.25216,14618,1.933525,4.0
102,17,uniform-collection,uniform,0.31102201403749,13613,36.85202,14658,1.946695,4.0
103,17,uniform-collection,uniform,0.313116094685762,13360,37.322985,15014,1.96231,4.0
104,17,uniform-collection,uniform,0.313088830976413,13399,37.673815,14534,2.001495,4.0
105,17,uniform-collection,uniform,0.314589503919273,12876,37.65786,15335,2.02862,4.0
106,17,uniform-collection,uniform,0.314924129315022,12618,37.698745,14741,2.02518,4.0
107,17,uniform-collection,uniform,0.314950714092423,12578,38.4685,15345,2.052205,4.0
108,17,uniform-collection,uniform,0.314988608512421,12471,38.668725,15416,2.07498,4.0
109,17,uniform-collection,uniform,0.315014571801939,12211,38.68008,16607,2.091555,4.0
110,17,uniform-collection,uniform,0.315561165453766,11965,38.57768,15290,2.04061,4.0
111,17,uniform-collection,uniform,0.319891863218922,11883,38.64641,15217,2.124765,4.0
112,17,uniform-collection,uniform,0.317198326803967,11897,38.926825,15736,2.09184,4.0
113,17,uniform-collection,uniform,0.314180098234784,11750,39.58523,15428,2.095915,4.0
114,17,uniform-collection,uniform,0.318787487611583,11780,39.10221,15007,2.12275,4.0
115,17,uniform-collection,uniform,0.320528717317999,11726,39.360985,15145,2.170515,4.0
116,17,uniform-collection,uniform,0.31630171899422,11774,39.842585,16262,2.138805,4.0
117,17,uniform-collection,uniform,0.319363292431797,11617,40.134405,16167,2.158115,4.0
118,17,uniform-collection,uniform,0.323689582010643,11584,39.748355,16087,2.17394,4.0
119,17,uniform-collection,uniform,0.322848259605272,11491,40.14078,16826,2.18771,4.0
120,17,uniform-collection,uniform,0.320006236978444,11557,40.52596,16712,2.19215,4.0
121,17,uniform-collection,uniform,0.326420349163768,11572,40.45008,16161,2.2279,4.0
122,17,uniform-collection,uniform,0.324816796633978,11448,40.922535,15836,2.245075,4.0
123,17,uniform-collection,uniform,0.327746128217171,11502,41.031735,16191,2.29729,4.0
124,17,uniform-collection,uniform,0.32652529997175,11288,41.12606,16061,2.303745,4.0
125,17,uniform-collection,uniform,0.325803329416725,11133,41.60347,17458,2.32474,4.0
126,17,uniform-collection,uniform,0.326737201479189,11168,41.6869800000001,16766,2.32958,4.0
127,17,uniform-collection,uniform,0.326717900325456,11030,41.870495,17626,2.26979,4.0
128,17,uniform-collection,uniform,0.331631707397988,10995,41.77267,16961,2.33956,4.0
129,17,uniform-collection,uniform,0.327518341901035,10606,42.122505,16471,2.319305,4.0
130,17,uniform-collection,uniform,0.330218445602586,10328,41.99725,16841,2.328595,4.0
131,17,uniform-collection,uniform,0.325222681526799,10190,42.98053,17710,2.33409,4.0
132,17,uniform-collection,uniform,0.327561300046236,10328,43.02607,17268,2.362745,4.0
133,17,uniform-collection,uniform,0.333027603547922,9891,42.468475,17270,2.350635,4.0
134,17,uniform-collection,uniform,0.327065261309766,9919,43.53137,17282,2.36751,4.0
135,17,uniform-collection,uniform,0.328747468937828,9857,43.50358,17143,2.39756,4.0
136,17,uniform-collection,uniform,0.332148556370745,9454,43.52063,17685,2.370955,4.0
137,17,uniform-collection,uniform,0.325964708628984,9313,44.53595,18025,2.345195,4.0
138,17,uniform-collection,uniform,0.328406766522272,9105,44.46953,18452,2.38064,4.0
139,17,uniform-collection,uniform,0.324955295290354,8922,45.225265,18307,2.338465,4.0
140,17,uniform-collection,uniform,0.332350552385953,8864,44.47765,17816,2.41662,4.0
141,17,uniform-collection,uniform,0.331100536936877,8543,45.02448,18398,2.42567,4.0
142,17,uniform-collection,uniform,0.326289922174801,8410,45.4099850000001,18211,2.3671,4.0
143,17,uniform-collection,uniform,0.326968430532721,8178,45.733755,17330,2.39128,4.0
144,17,uniform-collection,uniform,0.332662932556246,8137,45.31511,17830,2.42955,4.0
145,17,uniform-collection,uniform,0.32719583629167,8079,45.9763300000001,18156,2.403495,4.0
146,17,uniform-collection,uniform,0.329779083605684,7897,46.1283649999999,19206,2.3969,4.0
147,17,uniform-collection,uniform,0.322805699418279,7780,47.135005,17886,2.39664,4.0
148,17,uniform-collection,uniform,0.333943297310514,7592,46.21302,20288,2.468445,4.0
149,17,uniform-collection,uniform,0.325085625366534,7349,47.730535,19142,2.41177,4.0
150,17,uniform-collection,uniform,0.328577012475623,7314,47.359475,18215,2.428835,4.0
151,17,uniform-collection,uniform,0.323354296536882,7222,48.018875,18553,2.38393,4.0
152,17,uniform-collection,uniform,0.327630457936315,6978,48.048875,19984,2.45545,4.0
153,17,uniform-collection,uniform,0.317425237490754,6757,49.37937,19472,2.3756,4.0
154,17,uniform-collection,uniform,0.320361828357701,6776,49.16293,20172,2.398975,4.0
155,17,uniform-collection,uniform,0.327554901560069,6415,49.11261,22152,2.463795,4.0
156,17,uniform-collection,uniform,0.321614175730743,6266,49.252625,20133,2.397685,4.0
157,17,uniform-collection,uniform,0.318871924724601,5861,50.192795,21245,2.401825,4.0
158,17,uniform-collection,uniform,0.315226427866798,5930,50.48644,20307,2.383255,4.0
159,17,uniform-collection,uniform,0.318270353828065,5578,50.5785399999999,20490,2.399715,4.0
160,17,uniform-collection,uniform,0.31257620366774,5800,51.511985,20995,2.344545,4.0
161,17,uniform-collection,uniform,0.322846146697463,5690,50.5223149999999,21036,2.46772,4.0
162,17,uniform-collection,uniform,0.324679940784162,5602,50.5165,20458,2.40722,4.0
163,17,uniform-collection,uniform,0.319621474561235,5530,51.215555,22133,2.426,4.0
164,17,uniform-collection,uniform,0.316763823167304,5514,51.801635,20618,2.43264,4.0
165,17,uniform-collection,uniform,0.314397577008782,5287,52.71787,19588,2.38122,4.0
166,17,uniform-collection,uniform,0.316865898864673,5153,52.293995,21087,2.40814,4.0
167,17,uniform-collection,uniform,0.313754750828334,5162,53.422745,22425,2.45536,4.0
168,17,uniform-collection,uniform,0.317579900811321,5195,52.7524649999999,19593,2.45378,4.0
169,17,uniform-collection,uniform,0.319235077118053,5140,52.6936849999999,20848,2.44962,4.0
170,17,uniform-collection,uniform,0.317161877460653,5075,53.81015,21569,2.539035,4.0
171,17,uniform-collection,uniform,0.320064657854729,5071,53.658655,21905,2.505095,4.0
172,17,uniform-collection,uniform,0.321550437322428,5056,53.408665,21004,2.53826,4.0
173,17,uniform-collection,uniform,0.313436661849808,5032,54.732515,21202,2.492025,4.0
174,17,uniform-collection,uniform,0.318243492580149,5178,54.06671,21327,2.51854,4.0
175,17,uniform-collection,uniform,0.316845062398827,5011,55.265625,22222,2.61266,4.0
176,17,uniform-collection,uniform,0.321229705016126,5038,54.45836,20755,2.55282,4.0
177,17,uniform-collection,uniform,0.321224997816851,4827,54.830315,21463,2.60278,4.0
178,17,uniform-collection,uniform,0.31939781533608,5015,55.403045,22565,2.617225,4.0
179,17,uniform-collection,uniform,0.324678481053056,5057,54.91761,22507,2.62063,4.0
180,17,uniform-collection,uniform,0.319458040712878,4936,55.791915,22891,2.649835,4.0
181,17,uniform-collection,uniform,0.32356796305891,4886,55.65646,21792,2.676505,4.0
182,17,uniform-collection,uniform,0.322651811984378,4932,55.411285,23240,2.663605,4.0
183,17,uniform-collection,uniform,0.322825043102189,4921,56.242325,23034,2.697445,4.0
184,17,uniform-collection,uniform,0.324944187988579,4985,55.303005,22628,2.6513,4.0
185,17,uniform-collection,uniform,0.328577057500039,5014,55.89413,22548,2.75948,4.0
186,17,uniform-collection,uniform,0.32707322825756,4983,55.9922650000001,22187,2.6945,4.0
187,17,uniform-collection,uniform,0.325389234244713,4910,56.0821,21746,2.71311,4.0
188,17,uniform-collection,uniform,0.330092101598936,4884,56.4868,22999,2.79794,4.0
189,17,uniform-collection,uniform,0.329723377723441,4875,56.97973,22915,2.812925,4.0
190,17,uniform-collection,uniform,0.328873647165568,4760,57.487695,22489,2.866655,4.0
191,17,uniform-collection,uniform,0.328506220849095,4758,57.91382,23042,2.868305,4.0
192,17,uniform-collection,uniform,0.324692568689368,4711,57.74206,23102,2.807535,4.0
193,17,uniform-collection,uniform,0.325117650193674,4807,57.878845,22630,2.852595,4.0
194,17,uniform-collection,uniform,0.326371806871054,4670,57.978975,23304,2.854755,4.0
195,17,uniform-collection,uniform,0.32712381771781,4715,58.07115,24028,2.906185,4.0
196,17,uniform-collection,uniform,0.325957807678585,4718,58.48198,23064,2.87723,4.0
197,17,uniform-collection,uniform,0.333439589212873,4684,58.300675,24138,2.91993,4.0
198,17,uniform-collection,uniform,0.330596905750985,4814,58.2239650000001,23495,2.937165,4.0
199,17,uniform-collection,uniform,0.335290805956076,4682,58.180885,23015,2.955195,4.0
200,17,uniform-collection,uniform,0.330227404435964,4684,59.1130200000001,22801,2.974765,4.0
19,18,uniform-collection,uniform,0.267049205911309,26532,19.7067,7620,0.73023,4.0
20,18,uniform-collection,uniform,0.268239671849943,26439,19.770185,7728,0.73567,4.0
21,18,uniform-collection,uniform,0.270221865602874,26235,20.173135,8050,0.738595,4.0
22,18,uniform-collection,uniform,0.265485468176705,25864,20.09336,8004,0.747769999999999,4.0
23,18,uniform-collection,uniform,0.266742159464094,25702,20.193315,7953,0.753845,4.0
24,18,uniform-collection,uniform,0.270428175408102,26006,20.298165,8227,0.784075,4.0
25,18,uniform-collection,uniform,0.270905841939589,25659,20.534675,7899,0.788285,4.0
26,18,uniform-collection,uniform,0.277951034993941,25530,20.44386,8278,0.832485000000001,4.0
27,18,uniform-collection,uniform,0.269517847071335,25120,20.97223,8561,0.802259999999999,4.0
28,18,uniform-collection,uniform,0.275054246540214,25000,20.86899,8381,0.839504999999999,4.0
29,18,uniform-collection,uniform,0.274802008394188,24860,21.193095,8589,0.849135,4.0
30,18,uniform-collection,uniform,0.270224712930162,24888,21.5076,8599,0.83739,4.0
31,18,uniform-collection,uniform,0.277083988705317,24920,21.25003,8590,0.885095,4.0
32,18,uniform-collection,uniform,0.277276693984546,24718,21.6031,8769,0.90628,4.0
33,18,uniform-collection,uniform,0.276296276906065,24608,21.727875,8469,0.89422,4.0
34,18,uniform-collection,uniform,0.273591099151893,24117,22.276265,8617,0.89655,4.0
35,18,uniform-collection,uniform,0.272615181710753,23801,22.193865,8981,0.918935,4.0
36,18,uniform-collection,uniform,0.275742234999271,23888,22.36999,8693,0.9245,4.0
37,18,uniform-collection,uniform,0.276427098548703,23919,22.601165,8923,0.945795,4.0
38,18,uniform-collection,uniform,0.277980054761077,23704,22.828225,9358,0.947255,4.0
39,18,uniform-collection,uniform,0.274369521686156,23571,23.076745,9288,0.93721,4.0
40,18,uniform-collection,uniform,0.278029024350965,23250,23.61148,9538,0.975215000000001,4.0
41,18,uniform-collection,uniform,0.277774448666166,23473,23.479335,9466,1.003555,4.0
42,18,uniform-collection,uniform,0.280673399919056,23316,23.58657,9761,1.00523,4.0
43,18,uniform-collection,uniform,0.283037188085324,23353,23.70711,9513,1.046395,4.0
44,18,uniform-collection,uniform,0.279195372211228,23179,23.889625,10077,1.04239,4.0
45,18,uniform-collection,uniform,0.278671603954502,22605,24.01173,9218,1.0467,4.0
46,18,uniform-collection,uniform,0.284552526413498,23061,24.297755,9769,1.069655,4.0
47,18,uniform-collection,uniform,0.281761391202579,22560,24.43238,9563,1.068475,4.0
48,18,uniform-collection,uniform,0.280715264064097,22525,24.93622,10074,1.1117,4.0
49,18,uniform-collection,uniform,0.283108285044435,22544,24.851825,10005,1.12589,4.0
50,18,uniform-collection,uniform,0.28044343643105,22614,25.196095,10129,1.12157,4.0
51,18,uniform-collection,uniform,0.280167438055065,22274,25.202035,9714,1.13309,4.0
52,18,uniform-collection,uniform,0.286274134176517,22407,25.17792,9459,1.18425,4.0
53,18,uniform-collection,uniform,0.283347269257698,22276,25.5858,10255,1.159395,4.0
54,18,uniform-collection,uniform,0.285603731605433,22228,25.815515,9807,1.19331,4.0
55,18,uniform-collection,uniform,0.288205992623343,21919,25.88287,10312,1.261175,4.0
56,18,uniform-collection,uniform,0.287947992916024,22102,26.09641,10282,1.23557,4.0
57,18,uniform-collection,uniform,0.28737896341653,21829,26.2876,10356,1.237665,4.0
58,18,uniform-collection,uniform,0.292554442618202,21738,26.423585,10695,1.28262,4.0
59,18,uniform-collection,uniform,0.291445212783559,21485,26.79264,10589,1.28855,4.0
60,18,uniform-collection,uniform,0.291525310785154,21457,27.013,10854,1.30216,4.0
61,18,uniform-collection,uniform,0.294845657036283,21482,27.12483,10624,1.343375,4.0
62,18,uniform-collection,uniform,0.296669812440095,21335,27.06211,10930,1.341295,4.0
63,18,uniform-collection,uniform,0.293294113667452,21512,27.49265,10792,1.32561,4.0
64,18,uniform-collection,uniform,0.295383556446317,21192,27.73949,10973,1.362465,4.0
65,18,uniform-collection,uniform,0.297303410688052,21150,27.771915,11127,1.371085,4.0
66,18,uniform-collection,uniform,0.296466069096265,21031,28.294945,11445,1.40396,4.0
67,18,uniform-collection,uniform,0.29804080803352,20847,28.346455,11318,1.404525,4.0
68,18,uniform-collection,uniform,0.298013062697872,20501,28.465305,11579,1.422915,4.0
69,18,uniform-collection,uniform,0.302352780116932,20728,28.42968,11314,1.439285,4.0
70,18,uniform-collection,uniform,0.299791576287674,20540,29.024185,11571,1.481455,4.0
71,18,uniform-collection,uniform,0.302939258248484,20177,28.973465,11539,1.48043,4.0
72,18,uniform-collection,uniform,0.300706620116421,20424,29.974405,12069,1.5432,4.0
73,18,uniform-collection,uniform,0.302820623869351,19992,29.869345,11675,1.54261,4.0
74,18,uniform-collection,uniform,0.305101157601843,19747,30.132485,11681,1.576805,4.0
75,18,uniform-collection,uniform,0.303309815493,19261,29.82949,11412,1.56258,4.0
76,18,uniform-collection,uniform,0.302988390135764,19113,30.94706,12894,1.59769,4.0
77,18,uniform-collection,uniform,0.307877155988398,19217,30.50052,12169,1.6453,4.0
78,18,uniform-collection,uniform,0.308673129237524,18777,30.640185,12199,1.6504,4.0
79,18,uniform-collection,uniform,0.307270746360429,18422,31.02462,12934,1.665545,4.0
80,18,uniform-collection,uniform,0.300606167546549,17986,31.951195,13065,1.65065,4.0
81,18,uniform-collection,uniform,0.302794677619161,17539,32.14268,13166,1.68213,4.0
82,18,uniform-collection,uniform,0.304571304002687,17480,32.3463549999999,12871,1.71799,4.0
83,18,uniform-collection,uniform,0.303982818524958,17282,32.84792,13352,1.72733,4.0
84,18,uniform-collection,uniform,0.303111461439491,16720,33.31027,13723,1.729815,4.0
85,18,uniform-collection,uniform,0.307840813906425,16827,32.98525,12808,1.76314,4.0
86,18,uniform-collection,uniform,0.305311771707955,16485,33.36682,13050,1.74976,4.0
87,18,uniform-collection,uniform,0.304776799630436,16276,33.85104,14053,1.771215,4.0
88,18,uniform-collection,uniform,0.307384534625245,16166,34.16162,13802,1.795045,4.0
89,18,uniform-collection,uniform,0.305710804523508,15852,34.598665,13740,1.82264,4.0
90,18,uniform-collection,uniform,0.307715225294046,15780,34.700375,14171,1.83846,4.0
91,18,uniform-collection,uniform,0.304297406459134,15294,35.05919,14165,1.81123,4.0
92,18,uniform-collection,uniform,0.307109915812625,15408,35.018915,13566,1.83911,4.0
93,18,uniform-collection,uniform,0.31173558592916,15139,34.87343,13885,1.90153,4.0
94,18,uniform-collection,uniform,0.307914670388313,14985,35.088965,13586,1.89452,4.0
95,18,uniform-collection,uniform,0.306904799623366,14708,35.380215,14339,1.893765,4.0
96,18,uniform-collection,uniform,0.307254931603698,14515,36.04189,13687,1.92296,4.0
97,18,uniform-collection,uniform,0.309673362334417,14435,36.02451,13420,1.926425,4.0
98,18,uniform-collection,uniform,0.310641325089094,14406,36.240485,14424,1.9262,4.0
99,18,uniform-collection,uniform,0.311866621404854,13718,36.444015,14568,1.946015,4.0
100,18,uniform-collection,uniform,0.308764881560663,13845,36.46161,14982,1.9335,4.0
101,18,uniform-collection,uniform,0.311282068108858,13631,37.163395,15198,1.993345,4.0
102,18,uniform-collection,uniform,0.312152421477147,13349,37.248045,15095,1.974985,4.0
103,18,uniform-collection,uniform,0.31229940573308,13157,37.579335,15088,1.973215,4.0
104,18,uniform-collection,uniform,0.309928082147831,12969,37.88966,15093,1.967645,4.0
105,18,uniform-collection,uniform,0.315324130228227,12805,37.69696,15097,2.044325,4.0
106,18,uniform-collection,uniform,0.317779625463032,12602,37.664445,15129,2.04256,4.0
107,18,uniform-collection,uniform,0.31232703980825,12434,38.380815,15696,2.03801,4.0
108,18,uniform-collection,uniform,0.311199873797926,12144,38.43004,15098,2.03828,4.0
109,18,uniform-collection,uniform,0.312890702470822,12138,38.71273,15605,2.06215,4.0
110,18,uniform-collection,uniform,0.317382067486933,11867,38.4394199999999,16225,2.100005,4.0
111,18,uniform-collection,uniform,0.317089473144456,12176,39.13968,16274,2.09949,4.0
112,18,uniform-collection,uniform,0.317567888881737,11820,39.09181,15515,2.07461,4.0
113,18,uniform-collection,uniform,0.319335675609511,11816,39.337595,16109,2.11637,4.0
114,18,uniform-collection,uniform,0.318051456697081,11914,39.526145,15456,2.129885,4.0
115,18,uniform-collection,uniform,0.32134852543723,11686,39.56321,16277,2.162725,4.0
116,18,uniform-collection,uniform,0.319999664819951,11763,39.8469,16079,2.17016,4.0
117,18,uniform-collection,uniform,0.317467401541726,11645,40.41556,16728,2.189225,4.0
118,18,uniform-collection,uniform,0.323607051137647,11547,39.848335,16089,2.19086,4.0
119,18,uniform-collection,uniform,0.324675679826844,11590,40.364985,16528,2.260375,4.0
120,18,uniform-collection,uniform,0.32393688658704,11575,40.66703,15548,2.24457,4.0
