maximum-sugar-endowment,minimum-sugar-endowment,taxation,redistribution,avg-gini,starvation,avg-wealth,total-wealth,avg-diff,etiqueta
46,30,linear-collection,uniform,0.209385519317669,19444,18.18073,7393,1.481555,1.0
47,30,linear-collection,uniform,0.212479823607345,19043,18.379745,7754,1.518505,1.0
48,30,linear-collection,uniform,0.21424634267683,18930,18.551405,7663,1.51621,1.0
49,30,linear-collection,uniform,0.213741069665582,18545,18.4967,7714,1.52189,1.0
50,30,linear-collection,uniform,0.216956825219953,19015,18.58462,7623,1.575925,1.0
51,30,linear-collection,uniform,0.220321353595262,18597,18.59196,7370,1.575005,1.0
52,30,linear-collection,uniform,0.219500529225163,17922,18.68811,7268,1.57891,1.0
53,30,linear-collection,uniform,0.219972954539886,18032,18.94701,7472,1.566835,1.0
54,30,linear-collection,uniform,0.219613284425831,17874,19.09801,7521,1.579525,1.0
55,30,linear-collection,uniform,0.226126118234513,17944,19.03968,7836,1.638455,1.0
56,30,linear-collection,uniform,0.224514435572976,17650,19.47086,7608,1.602385,1.0
57,30,linear-collection,uniform,0.226310635055573,17741,19.345715,7802,1.633845,1.0
58,30,linear-collection,uniform,0.230180266269339,17580,19.537985,7845,1.669915,1.0
59,30,linear-collection,uniform,0.231450111851449,17473,19.44329,7431,1.664075,1.0
60,30,linear-collection,uniform,0.233220872999838,17459,19.473465,7754,1.709235,1.0
61,30,linear-collection,uniform,0.234805354499129,17606,19.726945,8415,1.71433,1.0
62,30,linear-collection,uniform,0.235310493996315,17495,19.901275,8368,1.728475,1.0
63,30,linear-collection,uniform,0.234846145973031,17673,19.9427,7897,1.72707,1.0
64,30,linear-collection,uniform,0.237307154927151,17305,20.231205,8154,1.73456,1.0
65,30,linear-collection,uniform,0.244029509320052,17344,20.066915,7793,1.790085,1.0
66,30,linear-collection,uniform,0.242197517620203,17170,20.159405,8287,1.78445,1.0
67,30,linear-collection,uniform,0.24131508155301,17467,20.24065,8374,1.790545,1.0
68,30,linear-collection,uniform,0.243649039618198,17016,20.37503,7795,1.8163,1.0
69,30,linear-collection,uniform,0.247950610353418,16998,20.36138,8020,1.835515,1.0
70,30,linear-collection,poorest,0.240062998605459,619,15.866325,6854,1.57411,2.0
71,30,dynamic-collection,linear,0.238842475114224,8310,14.55709,5504,1.39611,9.0
72,30,linear-collection,poorest,0.225450280386573,655,16.46022,6093,1.62546,2.0
73,30,linear-collection,poorest,0.245725319448671,661,16.057825,6908,1.69025,2.0
74,30,linear-collection,uniform,0.25235837355997,15953,20.901095,8238,1.9,1.0
75,30,linear-collection,poorest,0.238052713233127,589,16.40945,7047,1.702865,2.0
76,30,linear-collection,poorest,0.250981057935276,583,16.240565,6771,1.739895,2.0
77,30,linear-collection,poorest,0.227584469171286,598,17.16148,6569,1.752015,2.0
78,30,linear-collection,poorest,0.228779689005789,540,17.06217,6920,1.780665,2.0
79,30,linear-collection,poorest,0.224100879413291,555,17.31962,7160,1.796665,2.0
80,30,linear-collection,poorest,0.236994161354503,498,17.04234,6859,1.82998,2.0
81,30,linear-collection,poorest,0.237229300060143,484,17.115065,6234,1.828675,2.0
82,30,linear-collection,poorest,0.249961445115822,441,16.81363,7009,1.87076,2.0
83,30,linear-collection,poorest,0.2360341357908,399,17.175145,7222,1.870765,2.0
84,30,linear-collection,poorest,0.230885357487815,362,17.63243,6846,1.90101,2.0
85,30,linear-collection,poorest,0.243784905665987,333,17.304825,7226,1.94017,2.0
86,30,linear-collection,poorest,0.233615343425035,269,17.57505,7342,1.93865,2.0
87,30,linear-collection,poorest,0.219261574889288,219,18.23395,7760,2.016045,2.0
88,30,linear-collection,poorest,0.236355714693747,230,17.89937,6884,1.994205,2.0
89,30,linear-collection,poorest,0.2237224574793,136,18.414175,7324,2.034175,2.0
90,30,linear-collection,poorest,0.234278313487122,101,18.10261,6748,2.04568,2.0
91,30,linear-collection,poorest,0.214352746084796,68,18.96729,8553,2.087755,2.0
92,30,linear-collection,poorest,0.235407970778157,39,18.229025,7269,2.09841,2.0
93,30,linear-collection,poorest,0.200037984196827,30,19.70535,6513,2.13498,2.0
94,30,linear-collection,poorest,0.232207521752903,9,18.783725,7093,2.12518,2.0
95,30,linear-collection,poorest,0.213845503231491,11,19.3758,7290,2.18041,2.0
96,30,linear-collection,poorest,0.225543013703029,4,19.147375,7713,2.16252,2.0
97,30,linear-collection,poorest,0.199567961590622,4,20.26697,7613,2.255665,2.0
98,30,linear-collection,poorest,0.22380845628247,0,19.21808,8237,2.25046,2.0
99,30,linear-collection,poorest,0.201345471420045,0,20.355425,7693,2.32296,2.0
100,30,linear-collection,poorest,0.222602556783877,0,19.422195,7624,2.264055,2.0
101,30,linear-collection,poorest,0.203472467550605,0,20.850165,8359,2.40902,2.0
102,30,linear-collection,poorest,0.194190159508452,0,21.193095,8343,2.42382,2.0
103,30,linear-collection,poorest,0.20595953086997,0,20.765605,8812,2.42407,2.0
104,30,linear-collection,poorest,0.194680963056058,0,21.47919,8661,2.462515,2.0
105,30,linear-collection,poorest,0.210957380510911,0,20.62897,7822,2.432245,2.0
106,30,linear-collection,poorest,0.203780282992766,0,21.177395,8066,2.487525,2.0
107,30,linear-collection,poorest,0.200229680250113,0,21.5504,8866,2.55036,2.0
108,30,linear-collection,poorest,0.207433624545474,0,21.361925,8178,2.544,2.0
109,30,linear-collection,poorest,0.198466404668188,0,21.62385,8411,2.551785,2.0
110,30,linear-collection,poorest,0.204022056647017,0,21.75491,8797,2.59944,2.0
111,30,linear-collection,poorest,0.206195256852153,0,21.90354,8038,2.66383,2.0
112,30,linear-collection,poorest,0.196677387184627,0,22.500055,7469,2.682445,2.0
113,30,linear-collection,poorest,0.201992881961011,0,22.186875,7543,2.682605,2.0
114,30,linear-collection,poorest,0.196503123850569,0,22.96175,8721,2.787975,2.0
115,30,linear-collection,poorest,0.203124109350434,0,22.33911,9282,2.74489,2.0
116,30,linear-collection,poorest,0.209322812093484,0,22.32136,8915,2.76409,2.0
117,30,linear-collection,poorest,0.210627078732686,0,22.33302,9562,2.773135,2.0
118,30,linear-collection,poorest,0.206475472884326,0,22.77031,9297,2.838245,2.0
119,30,linear-collection,poorest,0.200330957984809,0,23.673485,10550,2.94934,2.0
120,30,linear-collection,poorest,0.200680121240169,0,23.7188,9026,2.952905,2.0
121,30,linear-collection,poorest,0.201816941225906,0,23.79693,8977,2.993515,2.0
122,30,linear-collection,poorest,0.20466475691306,0,23.477245,10523,2.96018,2.0
123,30,linear-collection,poorest,0.20625881983497,0,23.419405,8831,2.95863,2.0
124,30,linear-collection,poorest,0.199013185225875,0,24.390015,9263,3.04501,2.0
125,30,linear-collection,poorest,0.200733007733755,0,24.387995,9283,3.07836,2.0
126,30,linear-collection,poorest,0.211134672790002,0,23.63284,10313,3.05400499999999,2.0
127,30,linear-collection,poorest,0.203694513249874,0,24.460635,9603,3.141755,2.0
128,30,linear-collection,poorest,0.203434694482245,0,24.48296,9660,3.12288,2.0
129,30,linear-collection,poorest,0.197846191203314,0,25.016225,9729,3.188795,2.0
130,30,linear-collection,poorest,0.203599504381319,0,24.80129,10131,3.191795,2.0
131,30,linear-collection,poorest,0.209602500147022,0,24.443175,10441,3.176395,2.0
132,30,linear-collection,poorest,0.204973903029194,0,24.944925,11025,3.22599,2.0
133,30,linear-collection,poorest,0.19715717382978,0,25.85605,10270,3.30322,2.0
134,30,linear-collection,poorest,0.208253528074155,0,24.68053,9377,3.229525,2.0
135,30,linear-collection,poorest,0.208060419353721,0,25.11709,10683,3.27741,2.0
136,30,linear-collection,poorest,0.199612620591103,0,25.8427,9776,3.33187500000001,2.0
137,30,linear-collection,poorest,0.193345480951058,0,26.53359,9824,3.36135,2.0
138,30,linear-collection,poorest,0.199300994917227,0,26.404685,10658,3.40597,2.0
139,30,linear-collection,poorest,0.201575142599245,0,26.12037,10011,3.42157,2.0
140,30,linear-collection,poorest,0.197686660101144,0,27.038435,9944,3.531985,2.0
141,30,linear-collection,poorest,0.209099031982671,0,26.08572,9647,3.48262,2.0
142,30,linear-collection,poorest,0.198031887949389,0,27.097865,11254,3.518395,2.0
143,30,linear-collection,poorest,0.202305853713544,0,26.84722,11017,3.51177,2.0
144,30,linear-collection,poorest,0.197818628229855,0,27.648835,10676,3.6302,2.0
145,30,linear-collection,poorest,0.20056739508853,0,27.43129,10091,3.616685,2.0
146,30,linear-collection,poorest,0.20535014454608,0,27.238655,11288,3.627605,2.0
147,30,linear-collection,poorest,0.204639733055264,0,27.225925,11260,3.619635,2.0
148,30,linear-collection,poorest,0.205549466287374,0,26.999905,10554,3.588545,2.0
149,30,linear-collection,poorest,0.20301995836083,0,27.74661,11269,3.70407,2.0
150,30,linear-collection,poorest,0.208301358614451,0,27.302115,10220,3.680215,2.0
151,30,linear-collection,poorest,0.204348247599338,0,28.34857,11803,3.8401,2.0
152,30,linear-collection,poorest,0.203341999005602,0,28.153355,10932,3.77442,2.0
153,30,linear-collection,poorest,0.208421220200326,0,28.462225,11382,3.88531000000001,2.0
154,30,linear-collection,poorest,0.209151137571049,0,27.997115,11199,3.81574,2.0
155,30,linear-collection,poorest,0.213146672490652,0,27.97697,11410,3.878955,2.0
156,30,linear-collection,poorest,0.207288454558591,0,28.72641,11958,3.93962,2.0
157,30,linear-collection,poorest,0.209908714178541,0,28.80438,12082,3.967735,2.0
158,30,linear-collection,poorest,0.20990694883617,0,28.94013,12066,4.022955,2.0
159,30,linear-collection,poorest,0.20723495159888,0,29.31867,11642,4.05412,2.0
160,30,linear-collection,poorest,0.202217663182905,0,29.995595,11820,4.101395,2.0
161,30,linear-collection,poorest,0.208760657393505,0,29.37333,12497,4.06919,2.0
162,30,linear-collection,poorest,0.207109508701053,0,30.117155,12802,4.204525,2.0
163,30,linear-collection,poorest,0.206788148918408,0,30.111685,11639,4.190595,2.0
164,30,linear-collection,poorest,0.201833432581458,0,30.95507,12642,4.271285,2.0
165,30,linear-collection,poorest,0.209738238938326,0,29.84629,11470,4.16449,2.0
166,30,linear-collection,poorest,0.211138505631145,0,29.887265,11652,4.17434,2.0
167,30,linear-collection,poorest,0.204631238840326,0,30.85067,12744,4.290945,2.0
168,30,linear-collection,poorest,0.210042298640056,0,30.568785,12566,4.295325,2.0
169,30,linear-collection,poorest,0.205108182804071,0,30.967705,12088,4.321965,2.0
170,30,linear-collection,poorest,0.211419463944209,0,30.769205,13158,4.369005,2.0
171,30,linear-collection,poorest,0.208022758370438,0,31.510025,12378,4.44066000000001,2.0
172,30,linear-collection,poorest,0.206565914237733,0,31.47591,12399,4.417725,2.0
173,30,linear-collection,poorest,0.208120038379301,0,31.35666,12759,4.4206,2.0
174,30,linear-collection,poorest,0.211856463360763,0,31.45061,12587,4.469055,2.0
175,30,linear-collection,poorest,0.209158553513359,0,31.8803,11402,4.518085,2.0
176,30,linear-collection,poorest,0.204483113117323,0,32.624,13570,4.571525,2.0
177,30,linear-collection,poorest,0.211025712307921,0,31.960085,12903,4.53980500000001,2.0
178,30,linear-collection,poorest,0.210368585214136,0,31.8517,11577,4.51942,2.0
179,30,linear-collection,poorest,0.210071140289526,0,32.20207,12532,4.58008,2.0
180,30,linear-collection,poorest,0.207209977625071,0,33.05591,13012,4.69011,2.0
181,30,linear-collection,poorest,0.208767793993497,0,32.46211,12917,4.60823,2.0
182,30,linear-collection,poorest,0.2102300100923,0,32.55291,13011,4.6357,2.0
183,30,linear-collection,poorest,0.214880165107567,0,32.820295,13813,4.759755,2.0
184,30,linear-collection,poorest,0.215033596397596,0,32.35482,12805,4.67457,2.0
185,30,linear-collection,poorest,0.21124403814361,0,33.20724,12547,4.780485,2.0
186,30,linear-collection,poorest,0.212549978789739,0,33.325735,12524,4.81871999999999,2.0
187,30,linear-collection,poorest,0.213204330985123,0,33.403095,12596,4.82695000000001,2.0
188,30,linear-collection,poorest,0.209693624791109,0,33.972265,12591,4.884645,2.0
189,30,linear-collection,poorest,0.214926317759602,0,32.938725,13906,4.77366,2.0
190,30,linear-collection,poorest,0.21358214851877,0,33.50567,12691,4.85801,2.0
191,30,linear-collection,poorest,0.210074688105604,0,34.67985,13959,5.02556,2.0
192,30,linear-collection,poorest,0.208085860785831,0,34.970875,13544,5.02619,2.0
193,30,linear-collection,poorest,0.215139460724101,0,34.220405,13912,5.00692,2.0
194,30,linear-collection,poorest,0.211668120676241,0,34.86292,12874,5.085175,2.0
195,30,linear-collection,poorest,0.212464270993994,0,34.705325,13965,5.05312,2.0
196,30,linear-collection,poorest,0.21046040145425,0,35.537505,15555,5.1638,2.0
197,30,linear-collection,poorest,0.215895455987376,0,34.7519,14308,5.10482000000001,2.0
198,30,linear-collection,poorest,0.217674459082594,0,34.721755,13473,5.13735000000001,2.0
199,30,linear-collection,poorest,0.21418045107328,0,35.464275,13958,5.20871500000001,2.0
200,30,linear-collection,poorest,0.216531568768648,0,34.68088,14153,5.106105,2.0
32,31,linear-collection,uniform,0.201119575216174,22527,17.00507,6887,1.23292,1.0
33,31,linear-collection,uniform,0.197512499334651,22172,17.282565,6707,1.24211,1.0
34,31,linear-collection,uniform,0.200706746553647,21980,17.28352,7126,1.27402,1.0
35,31,linear-collection,uniform,0.200625765647647,21384,17.391515,7040,1.28147,1.0
36,31,linear-collection,uniform,0.20327639166692,21332,17.371815,7358,1.307065,1.0
37,31,linear-collection,uniform,0.199379606718034,20807,17.58446,6994,1.325395,1.0
38,31,linear-collection,uniform,0.206915574862655,20989,17.494805,7481,1.373795,1.0
39,31,linear-collection,uniform,0.20005957148762,21016,17.823315,7235,1.37648,1.0
40,31,linear-collection,uniform,0.206568329438511,20632,17.798745,7457,1.40074,1.0
41,31,linear-collection,uniform,0.209508252135762,20369,17.814455,6997,1.439265,1.0
42,31,linear-collection,uniform,0.20838614870528,20200,17.898075,7368,1.44954,1.0
43,31,linear-collection,uniform,0.207244502585527,19693,18.154525,7290,1.43888,1.0
44,31,linear-collection,uniform,0.21016537133791,19468,18.17074,7411,1.479405,1.0
45,31,linear-collection,uniform,0.209809465591789,19235,18.334205,7679,1.484785,1.0
46,31,linear-collection,uniform,0.209228083924948,19419,18.371375,7389,1.49927,1.0
47,31,linear-collection,uniform,0.217379989464939,19199,18.340235,7396,1.535425,1.0
48,31,linear-collection,uniform,0.216852387749377,18782,18.28523,7328,1.547375,1.0
49,31,linear-collection,uniform,0.217239928798208,18476,18.572445,7146,1.54587,1.0
50,31,linear-collection,uniform,0.220616824839042,18498,18.62524,7385,1.57649,1.0
51,31,linear-collection,uniform,0.219440154554572,18416,18.710375,7646,1.58701,1.0
52,31,linear-collection,uniform,0.220913665948663,18086,19.00033,7516,1.572075,1.0
53,31,linear-collection,uniform,0.225886699613383,17909,18.799695,7587,1.65219,1.0
54,31,linear-collection,uniform,0.22269797808404,18102,19.183915,7814,1.61136,1.0
55,31,linear-collection,uniform,0.225777115905671,17815,19.29939,7916,1.63072,1.0
56,31,linear-collection,uniform,0.231040096159853,17603,19.41802,8003,1.650135,1.0
57,31,linear-collection,uniform,0.226641994143746,17823,19.627975,7884,1.638755,1.0
58,31,linear-collection,uniform,0.230945732506087,17858,19.725635,8286,1.67565,1.0
59,31,linear-collection,uniform,0.229315622996339,17446,19.67806,7581,1.67506,1.0
60,31,linear-collection,uniform,0.231212044951597,17361,19.7307,8064,1.700365,1.0
61,31,linear-collection,uniform,0.234444923230655,17561,19.908575,8224,1.706245,1.0
62,31,linear-collection,uniform,0.240259187885143,17820,19.927485,7939,1.77227,1.0
63,31,linear-collection,uniform,0.235723892838386,17119,20.044145,8020,1.740905,1.0
64,31,linear-collection,uniform,0.243376546825769,17316,20.015685,7643,1.792995,1.0
65,31,linear-collection,uniform,0.242498742704965,17024,20.22258,7880,1.7865,1.0
66,31,linear-collection,uniform,0.240770956166679,17332,20.470015,8122,1.796095,1.0
67,31,linear-collection,uniform,0.242822189061696,16887,20.462375,8130,1.81814,1.0
68,31,dynamic-collection,linear,0.241645695836002,8546,14.580195,5695,1.39013,9.0
69,31,dynamic-collection,linear,0.242052437971988,8454,14.57307,6132,1.38425,9.0
70,31,linear-collection,uniform,0.247404613489467,16565,20.7868,8876,1.845195,1.0
71,31,linear-collection,poorest,0.233837253035407,681,16.35302,5882,1.66503,2.0
72,31,linear-collection,uniform,0.248816827775508,16129,20.923555,8303,1.862835,1.0
73,31,linear-collection,poorest,0.236633972941513,631,16.359895,6688,1.670895,2.0
74,31,dynamic-collection,linear,0.250970522098787,7451,14.382755,5718,1.447975,9.0
75,31,linear-collection,poorest,0.237207538402758,584,16.397925,6653,1.72619,2.0
76,31,linear-collection,poorest,0.21770979653134,648,17.14947,6681,1.7278,2.0
77,31,linear-collection,poorest,0.231618302456167,609,17.00818,6411,1.76605,2.0
78,31,linear-collection,poorest,0.234662886226411,627,17.17209,6203,1.788375,2.0
79,31,linear-collection,poorest,0.234799923288295,542,17.019065,7008,1.829165,2.0
80,31,linear-collection,poorest,0.223800240435859,521,17.332315,6723,1.824575,2.0
81,31,linear-collection,poorest,0.22571887342685,436,17.65153,7197,1.883625,2.0
82,31,linear-collection,poorest,0.230731337199884,410,17.37799,7303,1.88248,2.0
83,31,linear-collection,poorest,0.235280979787628,416,17.43851,7162,1.90003,2.0
84,31,linear-collection,poorest,0.228714109372978,301,17.81424,6574,1.93889,2.0
85,31,linear-collection,poorest,0.216929148143245,238,18.368245,7972,1.996,2.0
86,31,linear-collection,poorest,0.229309678379398,234,18.06446,8037,1.99448,2.0
87,31,linear-collection,poorest,0.205366085649732,131,19.115835,7518,2.034245,2.0
88,31,linear-collection,poorest,0.220411227874276,147,18.49197,7236,2.046585,2.0
89,31,linear-collection,poorest,0.248133451613035,119,17.503975,6722,1.97421,2.0
90,31,linear-collection,poorest,0.218672646998886,37,18.821635,7752,2.11782,2.0
91,31,linear-collection,poorest,0.22400570865115,61,18.785825,7665,2.1178,2.0
92,31,linear-collection,poorest,0.222830109443451,36,18.880815,7122,2.1186,2.0
93,31,linear-collection,poorest,0.223613378275221,13,18.92762,8113,2.1603,2.0
94,31,linear-collection,poorest,0.216097286717671,11,19.14946,8469,2.174435,2.0
95,31,linear-collection,poorest,0.218076711376711,6,19.425925,7385,2.20473,2.0
96,31,linear-collection,poorest,0.222384088052455,1,19.41168,7099,2.222405,2.0
97,31,linear-collection,poorest,0.238891640890724,5,18.77909,7975,2.21761,2.0
98,31,linear-collection,poorest,0.212056398230522,0,19.959045,8614,2.29174,2.0
99,31,linear-collection,poorest,0.212696673888726,0,19.94742,8216,2.284225,2.0
100,31,linear-collection,poorest,0.224612175962265,1,19.69366,6894,2.342255,2.0
101,31,linear-collection,poorest,0.208197811111666,0,20.73811,8715,2.42897,2.0
102,31,linear-collection,poorest,0.207102115789859,0,20.69287,8103,2.411905,2.0
103,31,linear-collection,poorest,0.20400124035312,0,21.05954,7769,2.433685,2.0
104,31,linear-collection,poorest,0.205154301404292,0,20.890355,8130,2.43812,2.0
105,31,linear-collection,poorest,0.196997739074242,0,21.35896,8763,2.475625,2.0
106,31,linear-collection,poorest,0.200787934826224,0,21.44614,7802,2.52544,2.0
107,31,linear-collection,poorest,0.201352362205749,0,21.406295,8944,2.51803,2.0
108,31,linear-collection,poorest,0.20729605706338,0,21.507125,8120,2.59406,2.0
109,31,linear-collection,poorest,0.212956503036727,0,21.32957,8918,2.60095,2.0
110,31,linear-collection,poorest,0.206714493560191,0,21.681125,8383,2.62014999999999,2.0
111,31,linear-collection,poorest,0.19784164822153,0,22.51565,9193,2.74136,2.0
112,31,linear-collection,poorest,0.20179079496429,0,22.56779,8903,2.772095,2.0
113,31,linear-collection,poorest,0.202621904676688,0,22.453545,9152,2.71505,2.0
114,31,linear-collection,poorest,0.210180413523047,0,22.03019,9151,2.7198,2.0
115,31,linear-collection,poorest,0.208376911128353,0,22.38279,9708,2.80237,2.0
116,31,linear-collection,poorest,0.207192504348107,0,22.527875,9333,2.785915,2.0
117,31,linear-collection,poorest,0.207950597882837,0,22.889145,9146,2.881205,2.0
118,31,linear-collection,poorest,0.200037177124785,0,23.329475,8908,2.86819,2.0
119,31,linear-collection,poorest,0.20981987401624,0,22.65932,8818,2.846205,2.0
120,31,linear-collection,poorest,0.212313011915376,0,22.65411,9665,2.849835,2.0
121,31,linear-collection,poorest,0.201361759566609,0,23.83698,9231,2.989245,2.0
122,31,linear-collection,poorest,0.21594933486442,0,22.663315,8864,2.89662,2.0
123,31,linear-collection,poorest,0.204658176247437,0,23.757,9296,3.00936,2.0
124,31,linear-collection,poorest,0.198797584412114,0,24.34847,10696,3.0552,2.0
125,31,linear-collection,poorest,0.204713210407245,0,24.129125,10149,3.101285,2.0
126,31,linear-collection,poorest,0.20019768294093,0,24.652975,10482,3.13281,2.0
127,31,linear-collection,poorest,0.202974191469172,0,24.50519,10477,3.13898,2.0
128,31,linear-collection,poorest,0.205360779014267,0,24.385295,9071,3.131725,2.0
129,31,linear-collection,poorest,0.194870383954617,0,25.46563,10166,3.228435,2.0
130,31,linear-collection,poorest,0.194657915437719,0,25.738755,10081,3.265015,2.0
131,31,linear-collection,poorest,0.210621058994547,0,24.72648,10025,3.210035,2.0
132,31,linear-collection,poorest,0.201653316826547,0,25.394705,10493,3.28818,2.0
133,31,linear-collection,poorest,0.199950279640655,0,25.475935,11192,3.24396,2.0
134,31,linear-collection,poorest,0.200221915773481,0,25.678115,10479,3.32479,2.0
135,31,linear-collection,poorest,0.196567714534303,0,26.362305,10718,3.389835,2.0
136,31,linear-collection,poorest,0.202377316327792,0,25.646165,10866,3.322745,2.0
137,31,linear-collection,poorest,0.19382609747221,0,26.65862,10606,3.393795,2.0
138,31,linear-collection,poorest,0.207725363851279,0,25.822805,10978,3.408915,2.0
139,31,linear-collection,poorest,0.196392497068884,0,27.07605,10294,3.531685,2.0
140,31,linear-collection,poorest,0.206278989239346,0,25.91598,10304,3.43476,2.0
141,31,linear-collection,poorest,0.200720316324044,0,26.96451,11241,3.54254,2.0
142,31,linear-collection,poorest,0.19718675510003,0,27.193485,10226,3.550685,2.0
143,31,linear-collection,poorest,0.200313445548534,0,26.75936,11471,3.49286,2.0
144,31,linear-collection,poorest,0.201470308157446,0,27.16198,11143,3.57755999999999,2.0
145,31,linear-collection,poorest,0.201931487771195,0,27.477955,10998,3.647105,2.0
146,31,linear-collection,poorest,0.20501324617027,0,27.488225,10807,3.67451,2.0
147,31,linear-collection,poorest,0.203663519716607,0,28.04239,10407,3.77413,2.0
148,31,linear-collection,poorest,0.199557937416648,0,28.27249,10653,3.78832,2.0
149,31,linear-collection,poorest,0.205617979456259,0,28.25685,10953,3.83178499999999,2.0
150,31,linear-collection,poorest,0.201708249018372,0,28.221225,11459,3.789035,2.0
151,31,linear-collection,poorest,0.203662678795701,0,28.084135,11694,3.76999,2.0
152,31,linear-collection,poorest,0.2065937270072,0,28.48816,9962,3.89676,2.0
153,31,linear-collection,poorest,0.21024583604313,0,28.03113,10463,3.84158,2.0
154,31,linear-collection,poorest,0.202974626392836,0,28.967395,12114,3.943985,2.0
155,31,linear-collection,poorest,0.207992657429156,0,28.56955,11733,3.920955,2.0
156,31,linear-collection,poorest,0.204421778469895,0,29.324225,11159,4.025905,2.0
157,31,linear-collection,poorest,0.205191016274159,0,29.386335,11529,4.032145,2.0
158,31,linear-collection,poorest,0.208831553191676,0,29.148015,13328,4.043165,2.0
159,31,linear-collection,poorest,0.205068606536792,0,29.69697,11277,4.08594,2.0
160,31,linear-collection,poorest,0.201882845781718,0,30.056555,12641,4.114835,2.0
161,31,linear-collection,poorest,0.207787781807697,0,29.694455,13293,4.124625,2.0
162,31,linear-collection,poorest,0.207894453035572,0,29.7931,12373,4.13444,2.0
163,31,linear-collection,poorest,0.212313123148276,0,29.568395,11578,4.164785,2.0
164,31,linear-collection,poorest,0.20441580550362,0,30.93276,12213,4.314115,2.0
165,31,linear-collection,poorest,0.206667558774146,0,30.332675,11953,4.22506,2.0
166,31,linear-collection,poorest,0.206461229515092,0,30.826035,13010,4.3053,2.0
167,31,linear-collection,poorest,0.211482944073135,0,30.462645,11449,4.31377,2.0
168,31,linear-collection,poorest,0.204327578739164,0,31.12894,12555,4.33237,2.0
169,31,linear-collection,poorest,0.208838175235282,0,30.801345,11448,4.346575,2.0
170,31,linear-collection,poorest,0.205389263206753,0,31.64034,13267,4.414445,2.0
171,31,linear-collection,poorest,0.211846267529178,0,31.005845,12125,4.41405,2.0
172,31,linear-collection,poorest,0.212461358665562,0,31.040315,12144,4.436215,2.0
173,31,linear-collection,poorest,0.203656127506168,0,32.16493,13046,4.50266,2.0
174,31,linear-collection,poorest,0.207964911460338,0,31.974475,12773,4.51359,2.0
175,31,linear-collection,poorest,0.215468007051806,0,31.346735,13479,4.516345,2.0
176,31,linear-collection,poorest,0.210369538740568,0,31.715855,12100,4.49217,2.0
177,31,linear-collection,poorest,0.209876105072704,0,31.587675,13440,4.46561,2.0
178,31,linear-collection,poorest,0.207336785548573,0,32.66614,13127,4.62549000000001,2.0
179,31,linear-collection,poorest,0.210107748814633,0,32.685535,13059,4.67436,2.0
180,31,linear-collection,poorest,0.210437077610817,0,32.80786,13437,4.69722,2.0
181,31,linear-collection,poorest,0.209343849645844,0,32.78168,12031,4.68623,2.0
182,31,linear-collection,poorest,0.212094415024501,0,33.093275,13190,4.77317,2.0
183,31,linear-collection,poorest,0.211554282039826,0,33.16454,11817,4.766505,2.0
184,31,linear-collection,poorest,0.213937786843847,0,32.75135,12545,4.728075,2.0
185,31,linear-collection,poorest,0.210925754858275,0,33.3297,14104,4.784675,2.0
186,31,linear-collection,poorest,0.214162984883215,0,33.07052,13375,4.776775,2.0
187,31,linear-collection,poorest,0.214378931736257,0,33.372745,12873,4.84298,2.0
188,31,linear-collection,poorest,0.210737206653005,0,33.99823,13605,4.88855,2.0
189,31,linear-collection,poorest,0.213382837776365,0,33.90471,13672,4.91677500000001,2.0
190,31,linear-collection,poorest,0.212294317250782,0,34.211885,13219,4.98285,2.0
191,31,linear-collection,poorest,0.215996106705398,0,34.051895,14100,4.996515,2.0
192,31,linear-collection,poorest,0.212934478808025,0,34.26284,15022,4.99451,2.0
193,31,linear-collection,poorest,0.212011975105195,0,34.435455,13593,4.99853,2.0
194,31,linear-collection,poorest,0.209654944965062,0,35.246105,14471,5.112665,2.0
195,31,linear-collection,poorest,0.207982468657494,0,35.50161,13676,5.1335,2.0
196,31,linear-collection,poorest,0.215721153221902,0,34.987465,15034,5.163285,2.0
197,31,linear-collection,poorest,0.20813327905322,0,36.27955,14402,5.26178499999999,2.0
198,31,linear-collection,poorest,0.213536519538762,0,35.15682,14593,5.14598000000001,2.0
199,31,linear-collection,poorest,0.216267773221548,0,35.16392,15145,5.185145,2.0
200,31,linear-collection,poorest,0.214027793453384,0,35.304615,14442,5.159505,2.0
33,32,linear-collection,uniform,0.202248363716472,21743,17.09754,6798,1.271425,1.0
34,32,linear-collection,uniform,0.206191580535459,21583,17.174015,6978,1.30036,1.0
35,32,linear-collection,uniform,0.203180821024099,21351,17.45506,7319,1.329265,1.0
36,32,linear-collection,uniform,0.199376881947306,21235,17.617125,7062,1.326385,1.0
37,32,linear-collection,uniform,0.202521934067741,21179,17.72826,7281,1.3711,1.0
38,32,linear-collection,uniform,0.204842179531779,20725,17.78391,6658,1.397455,1.0
39,32,linear-collection,uniform,0.20462989851519,20562,17.843005,6989,1.40684,1.0
40,32,linear-collection,uniform,0.210601614490926,20022,17.721205,6865,1.45281,1.0
41,32,linear-collection,uniform,0.202151177546289,20001,18.266385,7514,1.41608,1.0
42,32,linear-collection,uniform,0.209533479522462,19829,18.153045,7339,1.46136,1.0
43,32,linear-collection,uniform,0.209106804229816,19732,18.15542,7565,1.475885,1.0
44,32,linear-collection,uniform,0.214277005815919,19358,18.216735,7030,1.49631,1.0
