[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-wealth,total-wealth,avg-diff
61,40,10,no-visualization,linear-collection,dynamic,400,1500,0.0381318096274246,593,20.52104,8163,0.723925
62,40,20,no-visualization,linear-collection,dynamic,400,1500,0.0257151563674027,170,23.061845,8900,0.800154999999999
63,40,30,no-visualization,linear-collection,dynamic,400,1500,0.0238209157139194,161,27.08862,10987,1.0639
64,40,40,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
65,40,50,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
66,40,60,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
67,40,70,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
68,40,80,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
69,40,90,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
70,40,100,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
71,40,110,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
72,40,120,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
73,40,130,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
74,40,140,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
75,40,150,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
76,40,160,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
77,40,170,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
78,40,180,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
79,40,190,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
80,40,200,no-visualization,linear-collection,dynamic,400,0,0.0257151563674027,170,23.061845,8900,0.800154999999999
81,50,10,no-visualization,linear-collection,dynamic,400,1500,0.0366616440370285,172,21.153225,9007,0.796135
82,50,20,no-visualization,linear-collection,dynamic,400,1500,0.0276204948822751,122,27.918885,11362,1.266195
83,50,30,no-visualization,linear-collection,dynamic,400,1500,0.0220054351198186,0,32.86405,12860,1.598555
84,50,40,no-visualization,linear-collection,dynamic,400,1500,0.0205793533811477,0,36.87808,13005,1.76852
85,50,50,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
