[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-wealth,total-wealth,avg-diff
29,20,90,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
30,20,100,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
31,20,110,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
32,20,120,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
33,20,130,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
34,20,140,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
35,20,150,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
36,20,160,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
37,20,170,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
38,20,180,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
39,20,190,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
40,20,200,no-visualization,dynamic-collection,uniform,400,0,0,0,0,0,0
41,30,10,no-visualization,dynamic-collection,uniform,400,1500,0.141451487386804,1372,19.500035,7871,0.663340000000001
42,30,20,no-visualization,dynamic-collection,uniform,400,1500,0.114598488207759,765,23.277685,10384,0.359305
43,30,30,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
44,30,40,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
45,30,50,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
46,30,60,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
47,30,70,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
48,30,80,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
49,30,90,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
50,30,100,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
51,30,110,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
52,30,120,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
53,30,130,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
54,30,140,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
55,30,150,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
56,30,160,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
57,30,170,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
58,30,180,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
59,30,190,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
60,30,200,no-visualization,dynamic-collection,uniform,400,0,0.148895051317663,2114,17.2538,6453,0.67059
61,40,10,no-visualization,dynamic-collection,uniform,400,1500,0.122680085483397,799,23.049325,9210,0.453505
62,40,20,no-visualization,dynamic-collection,uniform,400,1500,0.105197151193567,760,27.24919,9978,0.658535
63,40,30,no-visualization,dynamic-collection,uniform,400,1500,0.0990859457250414,385,30.032845,12007,0.625135
64,40,40,no-visualization,dynamic-collection,uniform,400,0,0.105197151193567,760,27.24919,9978,0.658535
65,40,50,no-visualization,dynamic-collection,uniform,400,0,0.105197151193567,760,27.24919,9978,0.658535
66,40,60,no-visualization,dynamic-collection,uniform,400,0,0.105197151193567,760,27.24919,9978,0.658535
67,40,70,no-visualization,dynamic-collection,uniform,400,0,0.105197151193567,760,27.24919,9978,0.658535
68,40,80,no-visualization,dynamic-collection,uniform,400,0,0.105197151193567,760,27.24919,9978,0.658535
