[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth
289,130,150,color-agents-by-decile,linear-collection,linear,400,0,0.0811070995303562,0,132.624025,52757
290,130,160,color-agents-by-decile,linear-collection,linear,400,0,0.0811070995303562,0,132.624025,52757
291,130,170,color-agents-by-decile,linear-collection,linear,400,0,0.0811070995303562,0,132.624025,52757
292,130,180,color-agents-by-decile,linear-collection,linear,400,0,0.0811070995303562,0,132.624025,52757
293,130,190,color-agents-by-decile,linear-collection,linear,400,0,0.0811070995303562,0,132.624025,52757
294,130,200,color-agents-by-decile,linear-collection,linear,400,0,0.0811070995303562,0,132.624025,52757
295,140,0,color-agents-by-decile,linear-collection,linear,400,1000,0.0806888454210379,15,84.194575,33688
296,140,10,color-agents-by-decile,linear-collection,linear,400,1000,0.0811916255333008,0,85.72555,34125
297,140,20,color-agents-by-decile,linear-collection,linear,400,1000,0.0801126335646354,0,90.344525,35624
298,140,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0812171233943277,0,99.138025,40760
299,140,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0806298697283432,0,101.31015,41596
300,140,50,color-agents-by-decile,linear-collection,linear,400,1000,0.0806164815973795,0,106.410275,42228
301,140,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0814448696232588,0,113.7031,46015
302,140,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0805038081888716,0,120.40945,48220
303,140,80,color-agents-by-decile,linear-collection,linear,400,1000,0.0810873816144745,0,124.386725,49682
304,140,90,color-agents-by-decile,linear-collection,linear,400,1000,0.0808055049717909,0,126.9408,51010
305,140,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0807230015566415,0,132.928575,53897
306,140,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0804810382881379,0,138.36165,55169
307,140,120,color-agents-by-decile,linear-collection,linear,400,1000,0.081655881261328,0,143.1406,57739
308,140,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0814217756001186,0,147.42045,59244
309,140,140,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
310,140,150,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
311,140,160,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
312,140,170,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
313,140,180,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
314,140,190,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
315,140,200,color-agents-by-decile,linear-collection,linear,400,0,0.081655881261328,0,143.1406,57739
316,150,0,color-agents-by-decile,linear-collection,linear,400,1000,0.0825340681517059,14,85.958125,34599
317,150,10,color-agents-by-decile,linear-collection,linear,400,1000,0.0823856005220016,0,92.768575,38298
318,150,20,color-agents-by-decile,linear-collection,linear,400,1000,0.0811921740954925,0,95.384875,37810
319,150,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0813662151288035,0,102.01725,40388
320,150,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0814599132069657,0,108.0819,43607
321,150,50,color-agents-by-decile,linear-collection,linear,400,1000,0.0812324711869131,0,115.129425,45082
322,150,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0808448879802552,0,119.791375,48568
323,150,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0807897942734531,0,125.215225,50080
324,150,80,color-agents-by-decile,linear-collection,linear,400,1000,0.0811978045763192,0,128.463025,51031
325,150,90,color-agents-by-decile,linear-collection,linear,400,1000,0.0812278607104754,0,132.750925,52007
326,150,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0809969673499922,0,137.394725,54075
327,150,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0808106566736812,0,140.0269,56165
328,150,120,color-agents-by-decile,linear-collection,linear,400,1000,0.0814191409986518,0,148.070275,59048
329,150,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0813417312297398,0,150.56615,60109
330,150,140,color-agents-by-decile,linear-collection,linear,400,1000,0.0812912145844206,0,155.7127,61524
331,150,150,color-agents-by-decile,linear-collection,linear,400,0,0.0813417312297398,0,150.56615,60109
332,150,160,color-agents-by-decile,linear-collection,linear,400,0,0.0813417312297398,0,150.56615,60109
333,150,170,color-agents-by-decile,linear-collection,linear,400,0,0.0813417312297398,0,150.56615,60109
334,150,180,color-agents-by-decile,linear-collection,linear,400,0,0.0813417312297398,0,150.56615,60109
335,150,190,color-agents-by-decile,linear-collection,linear,400,0,0.0813417312297398,0,150.56615,60109
336,150,200,color-agents-by-decile,linear-collection,linear,400,0,0.0813417312297398,0,150.56615,60109
337,160,0,color-agents-by-decile,linear-collection,linear,400,1000,0.082044045562913,17,88.669225,35215
338,160,10,color-agents-by-decile,linear-collection,linear,400,1000,0.0821508530682153,0,98.67625,38762
339,160,20,color-agents-by-decile,linear-collection,linear,400,1000,0.082042096576634,0,103.4322,41685
340,160,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0814645333793369,0,105.3982,43116
341,160,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0816373017923768,0,112.61975,45187
342,160,50,color-agents-by-decile,linear-collection,linear,400,1000,0.0814580277513983,0,118.676175,48451
343,160,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0810109293876289,0,121.59425,48787
344,160,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0815620586894855,0,129.896075,51974
345,160,80,color-agents-by-decile,linear-collection,linear,400,1000,0.081268474350451,0,132.66415,52656
346,160,90,color-agents-by-decile,linear-collection,linear,400,1000,0.0809384778034656,0,134.8801,54945
347,160,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0812086670080367,0,144.676875,58044
348,160,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0811253943429832,0,148.09875,59045
349,160,120,color-agents-by-decile,linear-collection,linear,400,1000,0.0809326540193303,0,151.371975,59670
350,160,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0816718736685004,0,160.122425,64268
351,160,140,color-agents-by-decile,linear-collection,linear,400,1000,0.0814491279084862,0,163.557225,66231
352,160,150,color-agents-by-decile,linear-collection,linear,400,1000,0.0813453567859975,0,169.744225,67576
353,160,160,color-agents-by-decile,linear-collection,linear,400,0,0.0814491279084862,0,163.557225,66231
354,160,170,color-agents-by-decile,linear-collection,linear,400,0,0.0814491279084862,0,163.557225,66231
355,160,180,color-agents-by-decile,linear-collection,linear,400,0,0.0814491279084862,0,163.557225,66231
356,160,190,color-agents-by-decile,linear-collection,linear,400,0,0.0814491279084862,0,163.557225,66231
357,160,200,color-agents-by-decile,linear-collection,linear,400,0,0.0814491279084862,0,163.557225,66231
358,170,0,color-agents-by-decile,linear-collection,linear,400,1000,0.082735611322172,15,97.346625,39247
359,170,10,color-agents-by-decile,linear-collection,linear,400,1000,0.0825494105902333,0,102.961925,40721
360,170,20,color-agents-by-decile,linear-collection,linear,400,1000,0.0825901979452871,0,107.803475,43883
361,170,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0817940955918431,0,107.1356,44294
362,170,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0811885796425922,0,119.19535,47619
363,170,50,color-agents-by-decile,linear-collection,linear,400,1000,0.080859696724919,0,122.202875,50316
364,170,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0816232650075913,0,127.555125,51303
365,170,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0821691437709437,0,135.6794,55304
366,170,80,color-agents-by-decile,linear-collection,linear,400,1000,0.081488432140943,0,136.068925,55611
367,170,90,color-agents-by-decile,linear-collection,linear,400,1000,0.0818090524863248,0,146.96725,58643
368,170,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0816016290597706,0,144.74845,58551
369,170,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0815629373289583,0,150.370475,60904
370,170,120,color-agents-by-decile,linear-collection,linear,400,1000,0.0815743930204066,0,156.93285,63193
371,170,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0810940108396316,0,163.091975,65678
372,170,140,color-agents-by-decile,linear-collection,linear,400,1000,0.0815805702116089,0,167.628875,67626
373,170,150,color-agents-by-decile,linear-collection,linear,400,1000,0.0814123394193294,0,171.967625,68612
374,170,160,color-agents-by-decile,linear-collection,linear,400,1000,0.0815658945410761,0,177.96215,71394
375,170,170,color-agents-by-decile,linear-collection,linear,400,0,0.0814123394193294,0,171.967625,68612
376,170,180,color-agents-by-decile,linear-collection,linear,400,0,0.0814123394193294,0,171.967625,68612
377,170,190,color-agents-by-decile,linear-collection,linear,400,0,0.0814123394193294,0,171.967625,68612
378,170,200,color-agents-by-decile,linear-collection,linear,400,0,0.0814123394193294,0,171.967625,68612
379,180,0,color-agents-by-decile,linear-collection,linear,400,1000,0.0833686295201062,12,103.992275,42057
380,180,10,color-agents-by-decile,linear-collection,linear,400,1000,0.082762425801258,0,107.37595,43550
381,180,20,color-agents-by-decile,linear-collection,linear,400,1000,0.0825132527583216,0,116.709375,46889
382,180,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0821278328277856,0,116.329325,46665
383,180,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0816780688843617,0,127.947525,50386
384,180,50,color-agents-by-decile,linear-collection,linear,400,1000,0.0820564972102284,0,128.3616,51854
385,180,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0814707276680828,0,132.212825,53504
386,180,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0820623119230207,0,135.863475,54161
387,180,80,color-agents-by-decile,linear-collection,linear,400,1000,0.0816204447802204,0,139.90475,54631
388,180,90,color-agents-by-decile,linear-collection,linear,400,1000,0.081378788961497,0,145.928075,57650
389,180,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0816871170128098,0,151.533975,60920
390,180,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0810485807209702,0,155.907525,61836
391,180,120,color-agents-by-decile,linear-collection,linear,400,1000,0.0813179017639649,0,162.066225,66068
392,180,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0818279232353182,0,170.164025,68523
393,180,140,color-agents-by-decile,linear-collection,linear,400,1000,0.0818843754026478,0,175.04875,69685
394,180,150,color-agents-by-decile,linear-collection,linear,400,1000,0.0818203259674192,0,178.38565,70508
395,180,160,color-agents-by-decile,linear-collection,linear,400,1000,0.0818986683609337,0,183.859575,73214
396,180,170,color-agents-by-decile,linear-collection,linear,400,1000,0.0818792994747546,0,185.6137,73799
397,180,180,color-agents-by-decile,linear-collection,linear,400,0,0.0818986683609337,0,183.859575,73214
398,180,190,color-agents-by-decile,linear-collection,linear,400,0,0.0818986683609337,0,183.859575,73214
399,180,200,color-agents-by-decile,linear-collection,linear,400,0,0.0818986683609337,0,183.859575,73214
400,190,0,color-agents-by-decile,linear-collection,linear,400,1000,0.0841890647131119,16,108.154525,43043
401,190,10,color-agents-by-decile,linear-collection,linear,400,1000,0.0834092297623245,0,113.9116,45902
402,190,20,color-agents-by-decile,linear-collection,linear,400,1000,0.0825056572050138,0,119.807875,47394
403,190,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0824170988021225,0,125.33545,49260
404,190,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0819920594066772,0,125.3995,49167
405,190,50,color-agents-by-decile,linear-collection,linear,400,1000,0.0824841636656945,0,131.005225,53095
406,190,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0818427192861557,0,134.076125,54117
407,190,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0814878027320087,0,142.90025,56695
408,190,80,color-agents-by-decile,linear-collection,linear,400,1000,0.0820064576496599,0,150.28945,59741
409,190,90,color-agents-by-decile,linear-collection,linear,400,1000,0.0823609572493358,0,150.932875,61933
410,190,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0814913723586063,0,159.584,65481
411,190,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0817504001713229,0,164.977675,65933
412,190,120,color-agents-by-decile,linear-collection,linear,400,1000,0.0821418510696937,0,171.659725,68648
413,190,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0816454676559811,0,171.994825,68731
414,190,140,color-agents-by-decile,linear-collection,linear,400,1000,0.0815559647862043,0,176.483175,71111
415,190,150,color-agents-by-decile,linear-collection,linear,400,1000,0.081904202165415,0,181.175025,73102
416,190,160,color-agents-by-decile,linear-collection,linear,400,1000,0.0816928155712429,0,189.476075,75235
417,190,170,color-agents-by-decile,linear-collection,linear,400,1000,0.0819528119584811,0,193.300875,76994
418,190,180,color-agents-by-decile,linear-collection,linear,400,1000,0.0821967261910084,0,198.54095,79712
419,190,190,color-agents-by-decile,linear-collection,linear,400,0,0.0819528119584811,0,193.300875,76994
420,190,200,color-agents-by-decile,linear-collection,linear,400,0,0.0819528119584811,0,193.300875,76994
421,200,0,color-agents-by-decile,linear-collection,linear,400,1000,0.0839616591070932,12,113.323375,43942
422,200,10,color-agents-by-decile,linear-collection,linear,400,1000,0.082658581851641,0,120.135975,47830
423,200,20,color-agents-by-decile,linear-collection,linear,400,1000,0.0832417778636654,0,121.8195,49557
424,200,30,color-agents-by-decile,linear-collection,linear,400,1000,0.0824571591204121,0,129.137,52087
425,200,40,color-agents-by-decile,linear-collection,linear,400,1000,0.0824972002667297,0,132.178275,53443
426,200,50,color-agents-by-decile,linear-collection,linear,400,1000,0.0820903391383884,0,135.916875,54592
427,200,60,color-agents-by-decile,linear-collection,linear,400,1000,0.0817354037032827,0,138.97355,55527
428,200,70,color-agents-by-decile,linear-collection,linear,400,1000,0.0817154716743167,0,148.18325,59140
429,200,80,color-agents-by-decile,linear-collection,linear,400,1000,0.0819624323252188,0,150.995175,59887
430,200,90,color-agents-by-decile,linear-collection,linear,400,1000,0.0822273054934848,0,159.917325,64090
431,200,100,color-agents-by-decile,linear-collection,linear,400,1000,0.0819264632676044,0,165.401375,66208
432,200,110,color-agents-by-decile,linear-collection,linear,400,1000,0.0816162297640832,0,167.7853,67797
433,200,120,color-agents-by-decile,linear-collection,linear,400,1000,0.0816176879116353,0,176.175975,70482
434,200,130,color-agents-by-decile,linear-collection,linear,400,1000,0.0819525173360257,0,177.347325,70897
435,200,140,color-agents-by-decile,linear-collection,linear,400,1000,0.0822530698373787,0,181.3432,73256
436,200,150,color-agents-by-decile,linear-collection,linear,400,1000,0.0816586418751217,0,184.907925,74636
437,200,160,color-agents-by-decile,linear-collection,linear,400,1000,0.0816118260076877,0,191.20155,76513
438,200,170,color-agents-by-decile,linear-collection,linear,400,1000,0.0821067348260164,0,197.187075,79743
439,200,180,color-agents-by-decile,linear-collection,linear,400,1000,0.0817665124432871,0,203.4547,81915
440,200,190,color-agents-by-decile,linear-collection,linear,400,1000,0.0820838332720099,0,209.36735,83657
441,200,200,color-agents-by-decile,linear-collection,linear,400,0,0.0817665124432871,0,203.4547,81915
